,wordID,target,meaningID,sesgoBase,sesgoGen
0,00,raya,1,-0.022103359922766685,-0.006066243164241314
1,00,raya,2,-0.022103359922766685,-0.010512828826904297
2,01,llama,1,-0.04303069785237312,-0.04427120462059975
3,01,llama,2,-0.04303069785237312,-0.045363519340753555
4,02,salamandra,1,-0.0006277114152908325,-0.003633095882833004
5,02,salamandra,2,-0.0006277114152908325,0.012716390192508698
6,03,muñeca,1,-0.06791676580905914,-0.05515339970588684
7,03,muñeca,2,-0.06791676580905914,-0.07113160192966461
8,04,palma,1,-0.048444606363773346,-0.0607924684882164
9,04,palma,2,-0.048444606363773346,-0.05397384613752365
10,05,peso,1,-0.055633656680583954,-0.05104047432541847
11,05,peso,2,-0.055633656680583954,-0.04788626357913017
12,06,banco,1,0.029507800936698914,0.0006524119526147842
13,06,banco,2,0.029507800936698914,0.02500586397945881
14,07,tarjeta,1,-0.04054849594831467,-0.052257001399993896
15,07,tarjeta,2,-0.04054849594831467,-0.04739473760128021
16,08,granada,1,-0.04747951030731201,-0.043714433908462524
17,08,granada,2,-0.04747951030731201,-0.05672803521156311
18,09,lima,1,0.030093835666775703,0.02724471502006054
19,09,lima,2,0.030093835666775703,0.03161080181598663
20,10,mango,1,-0.03863559663295746,-0.038140494376420975
21,10,mango,2,-0.03863559663295746,-0.04435303807258606
22,11,copa,1,-0.02365347370505333,-0.03217678517103195
23,11,copa,2,-0.02365347370505333,-0.014178309589624405
24,12,arco,1,0.04372118413448334,0.03002471849322319
25,12,arco,2,0.04372118413448334,0.031886111944913864
26,13,penal,1,0.031010515987873077,0.03050701692700386
27,13,penal,2,0.031010515987873077,0.02522028237581253
28,14,pico,1,0.024744447320699692,0.03501589596271515
29,14,pico,2,0.024744447320699692,0.02708420343697071
30,15,cabo,1,-0.01864038221538067,0.0007476694881916046
31,15,cabo,2,-0.01864038221538067,-0.006929345428943634
32,16,sierra,1,-0.026623252779245377,-0.009358806535601616
33,16,sierra,2,-0.026623252779245377,-0.013078134506940842
34,17,cólera,1,-0.04422697424888611,-0.048738155514001846
35,17,cólera,2,-0.04422697424888611,-0.06489008665084839
36,18,buzo,1,0.047462016344070435,0.04805656895041466
37,18,buzo,2,0.047462016344070435,0.04009710252285004
38,19,sostén,1,-0.016398435458540916,-0.026953186839818954
39,19,sostén,2,-0.016398435458540916,-0.036847442388534546
40,20,taco,1,0.054019127041101456,0.0677388533949852
41,20,taco,2,0.054019127041101456,0.06513067334890366
42,21,pluma,1,-0.0503976047039032,-0.0503411591053009
43,21,pluma,2,-0.0503976047039032,-0.052496038377285004
44,23,regla,1,-0.03533905744552612,-0.04350132495164871
45,23,regla,2,-0.03533905744552612,-0.025612644851207733
46,24,goma,1,-0.006224237382411957,-0.011915512382984161
47,24,goma,2,-0.006224237382411957,-0.014138516038656235
48,25,raíz,1,0.013027768582105637,0.00566168874502182
49,25,raíz,2,0.013027768582105637,0.009893801063299179
50,26,cuarto,1,-0.0004503577947616577,0.00736536830663681
51,26,cuarto,2,-0.0004503577947616577,-0.005289549008011818
52,27,medio,1,-0.020766742527484894,-0.028376556932926178
53,27,medio,2,-0.020766742527484894,-0.01740078628063202
54,28,cuenta,1,-0.036193374544382095,-0.0335301011800766
55,28,cuenta,2,-0.036193374544382095,-0.03921791911125183
56,29,nota,1,-0.038287483155727386,-0.05854730308055878
57,29,nota,2,-0.038287483155727386,-0.0361575111746788
58,30,órgano,1,-0.025091120973229408,-0.041090358048677444
59,30,órgano,2,-0.025091120973229408,-0.04243747889995575
60,31,batería,1,-0.019426653161644936,-0.06342515349388123
61,31,batería,2,-0.019426653161644936,-0.04971998929977417
62,32,izquierda,1,-0.00044284528121352196,-0.008550358936190605
63,32,izquierda,2,-0.00044284528121352196,-0.0068977754563093185
64,33,partido,1,-0.014733942225575447,-0.0336105078458786
65,33,partido,2,-0.014733942225575447,-0.017879774793982506
66,34,campaña,1,-0.0513172410428524,-0.07407821714878082
67,34,campaña,2,-0.0513172410428524,-0.04741019755601883
68,35,estado,1,-0.040714070200920105,-0.022458314895629883
69,35,estado,2,-0.040714070200920105,-0.033734485507011414
70,36,pastor,1,-0.01808178424835205,-0.015977252274751663
71,36,pastor,2,-0.01808178424835205,-0.021586740389466286
72,37,oración,1,-0.010927216149866581,-0.019702911376953125
73,37,oración,2,-0.010927216149866581,-0.02586383745074272
74,38,función,1,-0.00553710013628006,-0.02966574765741825
75,38,función,2,-0.00553710013628006,-0.011099128052592278
76,39,obra,1,-0.0650641918182373,-0.08095889538526535
77,39,obra,2,-0.0650641918182373,-0.06827858835458755
78,40,plataforma,1,-0.0492851547896862,-0.06391087174415588
79,40,plataforma,2,-0.0492851547896862,-0.06495093554258347
80,41,viral,1,-0.06177278235554695,-0.055181898176670074
81,41,viral,2,-0.06177278235554695,-0.058041807264089584
82,42,red,1,-0.008122643455862999,-0.015035411342978477
83,42,red,2,-0.008122643455862999,-0.004549415782094002
84,43,aplicación,1,-0.03707636892795563,-0.06354930996894836
85,43,aplicación,2,-0.03707636892795563,-0.05666659399867058
86,44,expreso,1,0.010227512568235397,0.0043341307900846004
87,44,expreso,2,0.010227512568235397,0.009374596178531647
88,45,móvil,1,-0.03313899412751198,-0.021353034302592278
89,45,móvil,2,-0.03313899412751198,-0.0275564007461071
90,46,metro,1,-0.03236883133649826,-0.025857117027044296
91,46,metro,2,-0.03236883133649826,-0.019691381603479385
92,47,estación,1,-0.03552578017115593,-0.03204568102955818
93,47,estación,2,-0.03552578017115593,-0.062617726624012
