,wordID,target,meaningID,sesgoBase,sesgoGen
0,00,raya,1,-0.02904297597706318,-0.021898604929447174
1,00,raya,2,-0.02904297597706318,-0.020725229755043983
2,01,llama,1,-0.07106709480285645,-0.0657806545495987
3,01,llama,2,-0.07106709480285645,-0.08604057133197784
4,02,salamandra,1,-0.01866091787815094,-0.021298624575138092
5,02,salamandra,2,-0.01866091787815094,-0.007023923099040985
6,03,muñeca,1,-0.07308079302310944,-0.05956085026264191
7,03,muñeca,2,-0.07308079302310944,-0.06985117495059967
8,04,palma,1,-0.05764709413051605,-0.05093017965555191
9,04,palma,2,-0.05764709413051605,-0.05062760412693024
10,05,peso,1,-0.06675820052623749,-0.06267913430929184
11,05,peso,2,-0.06675820052623749,-0.06150685250759125
12,06,banco,1,0.00894150510430336,-0.002695586532354355
13,06,banco,2,0.00894150510430336,0.0031505292281508446
14,07,tarjeta,1,-0.06873251497745514,-0.0742402970790863
15,07,tarjeta,2,-0.06873251497745514,-0.06694149225950241
16,08,granada,1,-0.08521534502506256,-0.07049746811389923
17,08,granada,2,-0.08521534502506256,-0.0754166916012764
18,09,lima,1,0.03038286231458187,0.01645757630467415
19,09,lima,2,0.03038286231458187,0.02691388688981533
20,10,mango,1,-0.037296418100595474,-0.02698317915201187
21,10,mango,2,-0.037296418100595474,-0.04056030511856079
22,11,copa,1,-0.03696327656507492,-0.027527963742613792
23,11,copa,2,-0.03696327656507492,-0.02117035537958145
24,12,arco,1,-0.009445680305361748,-0.04005948826670647
25,12,arco,2,-0.009445680305361748,-0.015688320621848106
26,13,penal,1,-0.015236316248774529,-0.021522514522075653
27,13,penal,2,-0.015236316248774529,-0.03137523680925369
28,14,pico,1,-0.03645748645067215,-0.044531017541885376
29,14,pico,2,-0.03645748645067215,-0.02519272081553936
30,15,cabo,1,-0.031243324279785156,-0.037979625165462494
31,15,cabo,2,-0.031243324279785156,-0.030161036178469658
32,16,sierra,1,-0.024587366729974747,-0.006986008957028389
33,16,sierra,2,-0.024587366729974747,-0.03212092071771622
34,17,cólera,1,-0.09543229639530182,-0.09818968176841736
35,17,cólera,2,-0.09543229639530182,-0.0988461971282959
36,18,buzo,1,0.041962385177612305,0.041573666036129
37,18,buzo,2,0.041962385177612305,0.03481872379779816
38,19,sostén,1,-0.04942023754119873,-0.03642488270998001
39,19,sostén,2,-0.04942023754119873,-0.04426346719264984
40,20,taco,1,0.04784713312983513,0.06058396399021149
41,20,taco,2,0.04784713312983513,0.07333066314458847
42,21,pluma,1,-0.0459277480840683,-0.053211454302072525
43,21,pluma,2,-0.0459277480840683,-0.04047541692852974
44,23,regla,1,-0.026498232036828995,-0.020460648462176323
45,23,regla,2,-0.026498232036828995,-0.034773219376802444
46,24,goma,1,-0.0018660537898540497,-0.018587633967399597
47,24,goma,2,-0.0018660537898540497,-0.006625339388847351
48,25,raíz,1,0.0008653998374938965,-0.013841167092323303
49,25,raíz,2,0.0008653998374938965,-0.016039567068219185
50,26,cuarto,1,-0.04730711132287979,-0.03661048412322998
51,26,cuarto,2,-0.04730711132287979,-0.038569170981645584
52,27,medio,1,-0.01155826449394226,-0.030682407319545746
53,27,medio,2,-0.01155826449394226,-0.02487894520163536
54,28,cuenta,1,-0.026535626500844955,-0.019597455859184265
55,28,cuenta,2,-0.026535626500844955,-0.02727394923567772
56,29,nota,1,-0.034922633320093155,-0.04481809586286545
57,29,nota,2,-0.034922633320093155,-0.04018305987119675
58,30,órgano,1,-0.058219291269779205,-0.08587991446256638
59,30,órgano,2,-0.058219291269779205,-0.0792340338230133
60,31,batería,1,-0.053245365619659424,-0.07949066162109375
61,31,batería,2,-0.053245365619659424,-0.06306016445159912
62,32,izquierda,1,-0.03826875239610672,-0.03700625151395798
63,32,izquierda,2,-0.03826875239610672,-0.04507948085665703
64,33,partido,1,-0.034016821533441544,-0.05753538757562637
65,33,partido,2,-0.034016821533441544,-0.05530516803264618
66,34,campaña,1,-0.06748826056718826,-0.07630455493927002
67,34,campaña,2,-0.06748826056718826,-0.05937739089131355
68,35,estado,1,-0.02596612274646759,-0.014460140839219093
69,35,estado,2,-0.02596612274646759,-0.03416457399725914
70,36,pastor,1,-0.03183533996343613,-0.03937715291976929
71,36,pastor,2,-0.03183533996343613,-0.036450594663619995
72,37,oración,1,-0.04052163287997246,-0.042498476803302765
73,37,oración,2,-0.04052163287997246,-0.03717371076345444
74,38,función,1,-0.03758753836154938,-0.058516278862953186
75,38,función,2,-0.03758753836154938,-0.04021249711513519
76,39,obra,1,-0.09532855451107025,-0.07268188893795013
77,39,obra,2,-0.09532855451107025,-0.07230120152235031
78,40,plataforma,1,-0.05690927058458328,-0.06844688951969147
79,40,plataforma,2,-0.05690927058458328,-0.0728057250380516
80,41,viral,1,-0.08034701645374298,-0.06345666199922562
81,41,viral,2,-0.08034701645374298,-0.060189470648765564
82,42,red,1,0.016715092584490776,-0.025182317942380905
83,42,red,2,0.016715092584490776,-0.0070330118760466576
84,43,aplicación,1,-0.05047867074608803,-0.08024494349956512
85,43,aplicación,2,-0.05047867074608803,-0.0747254490852356
86,44,expreso,1,-0.0232074074447155,-0.03525351732969284
87,44,expreso,2,-0.0232074074447155,-0.01455156784504652
88,45,móvil,1,-0.07092884182929993,-0.05931587517261505
89,45,móvil,2,-0.07092884182929993,-0.08794069290161133
90,46,metro,1,-0.05597186088562012,-0.05572152137756348
91,46,metro,2,-0.05597186088562012,-0.04850456491112709
92,47,estación,1,-0.021922897547483444,-0.02656596526503563
93,47,estación,2,-0.021922897547483444,-0.04659173637628555
