,wordID,target,meaningID,sesgoBase,sesgoGen
0,00,raya,1,0.006838729605078697,0.008134175091981888
1,00,raya,2,-0.06555639207363129,-0.05818399786949158
2,01,llama,1,-0.03540726751089096,-0.02753833681344986
3,01,llama,2,-0.03102446161210537,-0.01947025954723358
4,02,salamandra,1,-0.052363231778144836,-0.025114046409726143
5,02,salamandra,2,-0.10991301387548447,-0.09318171441555023
6,03,muñeca,1,-0.0015445537865161896,0.005902430042624474
7,03,muñeca,2,-0.05086245387792587,-0.04869159311056137
8,04,palma,1,0.016276437789201736,0.01900586485862732
9,04,palma,2,-0.015446709468960762,-0.011333504691720009
10,05,peso,1,-0.047534793615341187,-0.03224041312932968
11,05,peso,2,0.02028449811041355,0.01738748326897621
12,06,banco,1,-0.06084975600242615,-0.067005954682827
13,06,banco,2,-0.09612172842025757,-0.08800110220909119
14,07,tarjeta,1,-0.09531119465827942,-0.10617448389530182
15,07,tarjeta,2,-0.06157287582755089,-0.04250819981098175
16,08,granada,1,-0.04433511570096016,-0.02564224787056446
17,08,granada,2,-0.04170200973749161,-0.045121654868125916
18,09,lima,1,-0.05739481747150421,-0.058526959270238876
19,09,lima,2,-0.09381499886512756,-0.0780414491891861
20,10,mango,1,-0.06317602097988129,-0.04465910792350769
21,10,mango,2,-0.03776390850543976,-0.03590171039104462
22,11,copa,1,-0.07201622426509857,-0.07695139199495316
23,11,copa,2,-0.07956933975219727,-0.05482228100299835
24,12,arco,1,-0.04949192702770233,-0.04808162897825241
25,12,arco,2,-0.00590804498642683,-0.005052635446190834
26,13,penal,1,-0.05202104151248932,-0.021392695605754852
27,13,penal,2,-0.013536425307393074,-0.016012873500585556
28,14,pico,1,-0.07021676748991013,-0.07160772383213043
29,14,pico,2,-0.03885471075773239,-0.03172352910041809
30,15,cabo,1,-0.0827440619468689,-0.07155817747116089
31,15,cabo,2,-0.07259505242109299,-0.06031322479248047
32,16,sierra,1,-0.05704719200730324,-0.03699653595685959
33,16,sierra,2,-0.03296385332942009,-0.01955345831811428
34,17,cólera,1,0.0190652534365654,0.028430815786123276
35,17,cólera,2,-0.03169294446706772,-0.03442930802702904
36,18,buzo,1,-0.08418827503919601,-0.07241422683000565
37,18,buzo,2,-0.08133520185947418,-0.0858297049999237
38,19,sostén,1,-0.016666101291775703,-0.017175020650029182
39,19,sostén,2,-0.011979586444795132,-0.023831253871321678
40,20,taco,1,-0.12859080731868744,-0.1189238652586937
41,20,taco,2,-0.059315383434295654,-0.045626409351825714
42,21,pluma,1,-0.09038952738046646,-0.09009914845228195
43,21,pluma,2,-0.04529716074466705,-0.015553032048046589
44,23,regla,1,-0.08364614844322205,-0.06127602234482765
45,23,regla,2,-0.05419204756617546,-0.03075551800429821
46,24,goma,1,-0.041935570538043976,-0.03792741149663925
47,24,goma,2,0.00014781951904296875,0.0005412530153989792
48,25,raíz,1,-0.013924490660429,0.009200477041304111
49,25,raíz,2,-0.023147625848650932,0.001340813934803009
50,26,cuarto,1,-0.07042106986045837,-0.09210935235023499
51,26,cuarto,2,-0.031991418451070786,-0.03840160369873047
52,27,medio,1,-0.049909863620996475,-0.048922762274742126
53,27,medio,2,-0.029059065505862236,-0.0371098518371582
54,28,cuenta,1,-0.019576238468289375,-0.028731271624565125
55,28,cuenta,2,-0.04795327037572861,-0.036845214664936066
56,29,nota,1,-0.005579114891588688,0.005325388163328171
57,29,nota,2,-0.00040096044540405273,-0.01450539380311966
58,30,órgano,1,0.004802098497748375,0.043577298521995544
59,30,órgano,2,-0.011289815418422222,0.003241077996790409
60,31,batería,1,-0.05624456703662872,-0.004176233895123005
61,31,batería,2,-0.03537548705935478,-0.011349393986165524
62,32,izquierda,1,0.06370359659194946,0.11337045580148697
63,32,izquierda,2,-0.07198487222194672,-0.056080013513565063
64,33,partido,1,0.06979616731405258,0.07764008641242981
65,33,partido,2,-0.04084751754999161,0.03793036565184593
66,34,campaña,1,0.08763405680656433,0.08789373934268951
67,34,campaña,2,-0.06353216618299484,-0.05167102813720703
68,35,estado,1,0.006554280407726765,0.011159181594848633
69,35,estado,2,-0.0885249525308609,-0.08757330477237701
70,36,pastor,1,-0.026720238849520683,-0.008488760329782963
71,36,pastor,2,-0.05708022788167,-0.056135691702365875
72,37,oración,1,-0.006096908822655678,0.001339990645647049
73,37,oración,2,-0.08155402541160583,-0.08337859064340591
74,38,función,1,-0.022047393023967743,0.007616440765559673
75,38,función,2,0.005282175727188587,0.009077607654035091
76,39,obra,1,0.012365013360977173,0.011466742493212223
77,39,obra,2,-0.07094448804855347,-0.05479948967695236
78,40,plataforma,1,-0.056951869279146194,-0.04134142026305199
79,40,plataforma,2,-0.014198066666722298,0.02455996721982956
80,41,viral,1,-0.08904457092285156,-0.08017686009407043
81,41,viral,2,-0.0612507238984108,-0.04381585866212845
82,42,red,1,-0.07453963905572891,-0.033568114042282104
83,42,red,2,-0.011729547753930092,0.0037293140776455402
84,43,aplicación,1,-0.07807767391204834,-0.04887458682060242
85,43,aplicación,2,-0.03641044721007347,-0.030021684244275093
86,44,expreso,1,0.01273670420050621,0.027155160903930664
87,44,expreso,2,-0.04324246197938919,-0.06259658932685852
88,45,móvil,1,-0.03531692177057266,-0.023633647710084915
89,45,móvil,2,-0.055237483233213425,-0.04666002839803696
90,46,metro,1,-0.043545614928007126,-0.029077991843223572
91,46,metro,2,-0.062262073159217834,-0.08289851248264313
92,47,estación,1,0.0035484936088323593,0.0016927104443311691
93,47,estación,2,-0.0073759183287620544,0.0008641500025987625
