layer,wordID,meaningID,target,sesgoBase,sesgoGen,error,meanError,standardError
12,25,1,raíz,-0.11243601143360138,-0.03149665147066116,-0.08093935996294022,-0.030339763053950478,0.0037781454849456194
0,25,2,raíz,0.3969445526599884,0.3969445526599884,0.0,0.0,0.0
1,25,2,raíz,-0.008300462737679482,-0.00271780788898468,-0.005582654848694801,-0.0023471131608722375,0.0016165617937258562
2,25,2,raíz,-0.042411793023347855,-0.017556633800268173,-0.02485515922307968,-0.012427985177751868,0.001649943408857901
3,25,2,raíz,-0.04232576861977577,-0.02619617059826851,-0.016129598021507263,-0.011591812328217512,0.0013723649013483807
4,25,2,raíz,-0.06708939373493195,-0.06074477359652519,-0.0063446201384067535,-0.007010612032435676,0.0013709817700034554
5,25,2,raíz,-0.05546989291906357,-0.0641622394323349,0.008692346513271332,-0.004622940271300204,0.0014403588643609724
6,25,2,raíz,-0.08802682161331177,-0.09190334379673004,0.003876522183418274,-0.003941354995712321,0.001524579400532206
7,25,2,raíz,-0.09469521045684814,-0.10434236377477646,0.009647153317928314,-0.009745620428881746,0.0017659003782756401
8,25,2,raíz,-0.08255232870578766,-0.07695614546537399,-0.005596183240413666,-0.018523487619104537,0.0021768395229645604
9,25,2,raíz,-0.06876835227012634,-0.05593341588973999,-0.012834936380386353,-0.023498364060403818,0.0026747541127933663
10,25,2,raíz,-0.05552011728286743,-0.01412620022892952,-0.04139391705393791,-0.02948742330153572,0.0032162477756834487
11,25,2,raíz,-0.055389247834682465,0.0010865181684494019,-0.05430272966623306,-0.026171725233422316,0.0035033605067808075
12,25,2,raíz,-0.0507429838180542,0.006649629212915897,-0.0440933546051383,-0.030339763053950478,0.0037781454849456194
0,26,1,cuarto,0.30370253324508667,0.30370253324508667,0.0,0.0,0.0
1,26,1,cuarto,0.014924725517630577,0.01969507709145546,0.0047703515738248825,-0.0023471131608722375,0.0016165617937258562
2,26,1,cuarto,0.002034238539636135,0.018136274069547653,0.016102035529911518,-0.012427985177751868,0.001649943408857901
3,26,1,cuarto,-0.012018421664834023,0.01825246401131153,0.0062340423464775085,-0.011591812328217512,0.0013723649013483807
4,26,1,cuarto,-0.02626653015613556,-0.0037198979407548904,-0.02254663221538067,-0.007010612032435676,0.0013709817700034554
5,26,1,cuarto,-0.03194817900657654,-0.007901594042778015,-0.024046584963798523,-0.004622940271300204,0.0014403588643609724
