,wordID,target,meaningID,sesgoBase,sesgoGen
0,00,raya,0,-0.12209135293960571,-0.054829444736242294
1,00,raya,1,-0.08340704441070557,-0.08321467787027359
2,01,llama,0,-0.11897836625576019,-0.10391934216022491
3,01,llama,1,-0.18105259537696838,-0.19550880789756775
4,02,salamandra,0,-0.087342269718647,-0.0395144522190094
5,02,salamandra,1,-0.14533671736717224,-0.1420789361000061
6,03,muñeca,0,-0.030106833204627037,-0.031265441328287125
7,03,muñeca,1,-0.08420826494693756,-0.07731707394123077
8,04,palma,0,-0.03538724035024643,-0.02585284784436226
9,04,palma,1,-0.05780695378780365,-0.04808136820793152
10,05,peso,0,-0.0692698210477829,-0.04845783859491348
11,05,peso,1,-0.025235682725906372,-0.07256098091602325
12,06,banco,0,-0.1134081482887268,-0.10479474067687988
13,06,banco,1,-0.157358780503273,-0.1274307668209076
14,07,tarjeta,0,-0.12527744472026825,-0.10587990283966064
15,07,tarjeta,1,-0.09826461225748062,-0.08283515274524689
16,08,granada,0,-0.1385733038187027,-0.13845737278461456
17,08,granada,1,-0.11458469182252884,-0.10666113346815109
18,09,lima,0,-0.09437373280525208,-0.02349095605313778
19,09,lima,1,-0.11732324957847595,-0.11814621090888977
20,10,mango,0,-0.08842714130878448,-0.06283224374055862
21,10,mango,1,-0.09452375024557114,-0.09665723890066147
22,11,copa,0,-0.08942407369613647,-0.10110257565975189
23,11,copa,1,-0.11455921083688736,-0.14412833750247955
24,12,arco,0,-0.0994865894317627,-0.07470545172691345
25,12,arco,1,-0.13792836666107178,-0.135978564620018
26,13,penal,0,-0.07743611931800842,-0.07310858368873596
27,13,penal,1,-0.1250074803829193,-0.1461459994316101
28,14,pico,0,-0.12894797325134277,-0.13134357333183289
29,14,pico,1,-0.07196246832609177,-0.0715254470705986
30,15,cabo,0,-0.14949733018875122,-0.12418463826179504
31,15,cabo,1,-0.1292681097984314,-0.16339319944381714
32,16,sierra,0,-0.1206597238779068,-0.08126872777938843
33,16,sierra,1,-0.12828654050827026,-0.11581677943468094
34,17,cólera,0,-0.05647417530417442,-0.01696859858930111
35,17,cólera,1,-0.09934088587760925,-0.115803062915802
36,18,buzo,0,-0.11492431908845901,-0.09431542456150055
37,18,buzo,1,-0.1490388810634613,-0.14123031497001648
38,19,sostén,0,-0.00463260430842638,0.018674058839678764
39,19,sostén,1,-0.10679906606674194,-0.09737749397754669
40,20,taco,0,-0.1547590047121048,-0.1120760589838028
41,20,taco,1,-0.11720053851604462,-0.10565021634101868
42,21,pluma,0,-0.1392807960510254,-0.12098191678524017
43,21,pluma,1,-0.07175719738006592,-0.08988076448440552
44,23,regla,0,-0.0919407457113266,-0.07003410905599594
45,23,regla,1,-0.10298904776573181,-0.12104140967130661
46,24,goma,0,-0.08746123313903809,-0.09536179900169373
47,24,goma,1,-0.08199746906757355,-0.10519249737262726
48,25,raíz,0,0.01876400038599968,0.11457827687263489
49,25,raíz,1,-0.12093816697597504,-0.12299998104572296
50,26,cuarto,0,-0.10188472270965576,-0.06161469221115112
51,26,cuarto,1,-0.05205352604389191,-0.04672659933567047
52,27,medio,0,-0.052721694111824036,-0.03100493922829628
53,27,medio,1,-0.09589683264493942,-0.11088567972183228
54,28,cuenta,0,-0.01439906470477581,-0.006862312089651823
55,28,cuenta,1,-0.06088307499885559,-0.06914479285478592
56,29,nota,0,-0.061016954481601715,-0.049298208206892014
57,29,nota,1,-0.1365530639886856,-0.1429450362920761
58,30,órgano,0,-0.06262053549289703,-0.01279936172068119
59,30,órgano,1,-0.10594671964645386,-0.1343071311712265
60,31,batería,0,-0.07980476319789886,0.00975749921053648
61,31,batería,1,-0.1606208086013794,-0.15559768676757812
62,32,izquierda,0,0.008639587089419365,0.14270037412643433
63,32,izquierda,1,-0.14175599813461304,-0.13464733958244324
64,33,partido,0,0.05506129935383797,0.009637666866183281
65,33,partido,1,-0.05498761683702469,-0.08078520745038986
66,34,campaña,0,0.08616401255130768,0.07832770049571991
67,34,campaña,1,-0.11679751425981522,-0.1461016833782196
68,35,estado,0,-0.007135314866900444,0.0026243925094604492
69,35,estado,1,-0.11304031312465668,-0.12713724374771118
70,36,pastor,0,-0.0887843519449234,-0.10954512655735016
71,36,pastor,1,-0.056599073112010956,-0.12649425864219666
72,37,oración,0,-0.058718983083963394,-0.05732114240527153
73,37,oración,1,-0.053278181701898575,-0.06305864453315735
74,38,función,0,-0.04044739902019501,-0.012803012505173683
75,38,función,1,-0.10882687568664551,-0.11852394044399261
76,39,obra,0,-0.014207400381565094,-0.013089736923575401
77,39,obra,1,-0.07098190486431122,-0.1181396022439003
78,40,plataforma,0,-0.056242115795612335,-0.05173822492361069
79,40,plataforma,1,-0.049764424562454224,-0.050262682139873505
80,41,viral,0,-0.1084371954202652,-0.1083562821149826
81,41,viral,1,-0.1378800868988037,-0.13223232328891754
82,42,red,0,-0.09050092101097107,-0.030322540551424026
83,42,red,1,-0.07266193628311157,-0.07990565150976181
84,43,aplicación,0,-0.04169842600822449,-0.03571309894323349
85,43,aplicación,1,-0.12567566335201263,-0.15104621648788452
86,44,expreso,0,0.08189012855291367,0.04554746299982071
87,44,expreso,1,0.03219963610172272,0.05022281035780907
88,45,móvil,0,-0.06788472086191177,-0.07871323078870773
89,45,móvil,1,-0.05499018356204033,-0.06293298304080963
90,46,metro,0,-0.014049980789422989,-0.012008183635771275
91,46,metro,1,-0.032449111342430115,-0.035171933472156525
92,47,estación,0,-0.041801199316978455,-0.019461411982774734
93,47,estación,1,-0.1069999635219574,-0.1094491183757782
