,wordID,target,meaningID,sesgoBase,sesgoGen
0,00,raya,0,-0.05359359458088875,-0.05246061831712723
1,00,raya,1,-0.08767901360988617,-0.07791896164417267
2,01,llama,0,-0.18944796919822693,-0.17779132723808289
3,01,llama,1,-0.03864401578903198,-0.038641560822725296
4,02,salamandra,0,-0.08055855333805084,-0.06117181479930878
5,02,salamandra,1,-0.11871476471424103,-0.11938647925853729
6,03,muñeca,0,-0.05825592949986458,-0.07104188203811646
7,03,muñeca,1,-0.07435828447341919,-0.08131786435842514
8,04,palma,0,0.012627429328858852,0.007761440239846706
9,04,palma,1,-0.042010288685560226,-0.02337362803518772
10,05,peso,0,-0.04050316661596298,-0.03523097187280655
11,05,peso,1,0.008863208815455437,0.013370219618082047
12,06,banco,0,-0.08113924413919449,-0.1159956157207489
13,06,banco,1,-0.13056638836860657,-0.1260385811328888
14,07,tarjeta,0,-0.12354156374931335,-0.1293005347251892
15,07,tarjeta,1,-0.1315738409757614,-0.11291402578353882
16,08,granada,0,-0.1271284520626068,-0.12226502597332001
17,08,granada,1,-0.10333577543497086,-0.10717326402664185
18,09,lima,0,-0.08100049942731857,-0.06924007833003998
19,09,lima,1,-0.1314157396554947,-0.12009122967720032
20,10,mango,0,-0.09780298918485641,-0.09180684387683868
21,10,mango,1,-0.07939454913139343,-0.08467764407396317
22,11,copa,0,-0.09641466289758682,-0.10653016716241837
23,11,copa,1,-0.07876778393983841,-0.07875341176986694
24,12,arco,0,-0.09407815337181091,-0.09521235525608063
25,12,arco,1,-0.04413545876741409,-0.05128450319170952
26,13,penal,0,-0.08576487004756927,-0.07953197509050369
27,13,penal,1,-0.014376252889633179,-0.016702961176633835
28,14,pico,0,-0.12758737802505493,-0.13856539130210876
29,14,pico,1,-0.07643051445484161,-0.0648997500538826
30,15,cabo,0,-0.08060000836849213,-0.07805277407169342
31,15,cabo,1,-0.018109239637851715,-0.022663943469524384
32,16,sierra,0,-0.11713244020938873,-0.10195426642894745
33,16,sierra,1,-0.06814668327569962,-0.06557297706604004
34,17,cólera,0,-0.024651581421494484,-0.016840755939483643
35,17,cólera,1,-0.0497913733124733,-0.04528825730085373
36,18,buzo,0,-0.12221881747245789,-0.1182626485824585
37,18,buzo,1,-0.13879892230033875,-0.13647663593292236
38,19,sostén,0,-0.03710983321070671,-0.030624831095337868
39,19,sostén,1,-0.021832801401615143,-0.02183767408132553
40,20,taco,0,-0.15473465621471405,-0.14215870201587677
41,20,taco,1,-0.07026645541191101,-0.05116412043571472
42,21,pluma,0,-0.12449923902750015,-0.11675289273262024
43,21,pluma,1,-0.05813944712281227,-0.04727979749441147
44,23,regla,0,-0.06953278183937073,-0.07333743572235107
45,23,regla,1,-0.0185379795730114,-0.018870316445827484
46,24,goma,0,-0.09143854677677155,-0.09355894476175308
47,24,goma,1,-0.02388254553079605,-0.027681734412908554
48,25,raíz,0,-0.03701487556099892,-0.016256865113973618
49,25,raíz,1,-0.0673595666885376,-0.0789705216884613
50,26,cuarto,0,-0.10067224502563477,-0.11190240830183029
51,26,cuarto,1,-0.07159607112407684,-0.06455619633197784
52,27,medio,0,-0.04784855991601944,-0.04621079936623573
53,27,medio,1,-0.000567978248000145,-0.01828867942094803
54,28,cuenta,0,0.0009576128795742989,-0.006876903120428324
55,28,cuenta,1,-0.02293880097568035,-0.029089516028761864
56,29,nota,0,-0.047537390142679214,-0.04425031691789627
57,29,nota,1,-0.04250507056713104,-0.04641500860452652
58,30,órgano,0,-0.03521839156746864,-0.019511397927999496
59,30,órgano,1,-0.04736257344484329,-0.04228143393993378
60,31,batería,0,-0.07835474610328674,-0.03351153805851936
61,31,batería,1,-0.04932864010334015,-0.03267965093255043
62,32,izquierda,0,0.04755783826112747,0.09557528793811798
63,32,izquierda,1,-0.04856235533952713,-0.05537765845656395
64,33,partido,0,0.06540939211845398,0.02876199409365654
65,33,partido,1,-0.040017545223236084,-0.019220814108848572
66,34,campaña,0,0.07260498404502869,0.057429201900959015
67,34,campaña,1,-0.09749451279640198,-0.09473675489425659
68,35,estado,0,0.025689585134387016,0.012917231768369675
69,35,estado,1,-0.06346685439348221,-0.04495871067047119
70,36,pastor,0,-0.08680984377861023,-0.08822402358055115
71,36,pastor,1,-0.0948329046368599,-0.10702822357416153
72,37,oración,0,-0.05163540318608284,-0.059903934597969055
73,37,oración,1,-0.13612699508666992,-0.13925552368164062
74,38,función,0,-0.019749555736780167,-0.013437236659228802
75,38,función,1,-0.030770860612392426,-0.023361945524811745
76,39,obra,0,0.007070458494126797,-0.012311270460486412
77,39,obra,1,-0.06831275671720505,-0.06403734534978867
78,40,plataforma,0,-0.1044590026140213,-0.10467719286680222
79,40,plataforma,1,-0.05928757041692734,-0.04596182331442833
80,41,viral,0,-0.12468807399272919,-0.11162176728248596
81,41,viral,1,-0.09409632533788681,-0.08126917481422424
82,42,red,0,-0.0956973284482956,-0.07136107981204987
83,42,red,1,-0.035495176911354065,-0.027622384950518608
84,43,aplicación,0,-0.07381788641214371,-0.06656482070684433
85,43,aplicación,1,-0.04716136306524277,-0.04509287327528
86,44,expreso,0,0.026975546032190323,0.02012164145708084
87,44,expreso,1,-0.06287000328302383,-0.062276631593704224
88,45,móvil,0,-0.054761044681072235,-0.055418986827135086
89,45,móvil,1,-0.112743079662323,-0.10952235013246536
90,46,metro,0,-0.021852504462003708,-0.023028584197163582
91,46,metro,1,-0.10492550581693649,-0.11520835757255554
92,47,estación,0,-0.030394498258829117,-0.023164410144090652
93,47,estación,1,-0.028864439576864243,-0.027376689016819
