,layer,wordID,meaningID,target,baseS,SignS,error,meanError,standardError,Model,diff_base_emb,diff_base_human
554,8,21,1,pluma,-0.0683709979057312,-0.0790052413940429,-0.0106342434883117,0.0192757089265642,0.0022631736599501,GPT2 WordLevel,-0.15553734498615943,0.114102564102564
555,9,21,1,pluma,-0.0571088753640651,-0.0637455806136131,-0.0066367052495479,0.025923764709621,0.0028098231340501,GPT2 WordLevel,-0.11621145062373346,0.114102564102564
556,10,21,1,pluma,-0.0644559115171432,-0.0675015971064567,-0.0030456855893135,0.0337273337670225,0.0033316565223098,GPT2 WordLevel,-0.04725223051889434,0.114102564102564
557,11,21,1,pluma,-0.0311930850148201,-0.0355903655290603,-0.0043972805142402,0.0330848795599601,0.0036580809063692,GPT2 WordLevel,-0.14096972172361333,0.114102564102564
558,12,21,1,pluma,-0.0244470927864313,-0.0297479256987571,-0.0053008329123258,0.0378733650295737,0.0038322918078766,GPT2 WordLevel,-0.21682876400206919,0.114102564102564
559,0,21,2,pluma,0.4408948123455047,0.4408948123455047,0.0,0.0,0.0,GPT2 WordLevel,0.0,0.316666666666667
560,1,21,2,pluma,-0.0053091645240783,0.0162170436233282,0.0215262081474065,0.0088101675302939,0.0018691437456191,GPT2 WordLevel,4.054537780809038,0.316666666666667
561,2,21,2,pluma,-0.056572176516056,-0.039993405342102,0.016578771173954,0.0132895822418814,0.0016659264109793,GPT2 WordLevel,0.29305521185398803,0.316666666666667
562,3,21,2,pluma,-0.0971388220787048,-0.090090274810791,0.0070485472679138,0.0117210741650233,0.0013847527700858,GPT2 WordLevel,0.07256158883832109,0.316666666666667
563,4,21,2,pluma,-0.104428194463253,-0.1004824489355087,0.0039457455277442,0.0066299630289382,0.0013754121513654,GPT2 WordLevel,0.03778429329382644,0.316666666666667
564,5,21,2,pluma,-0.1006079763174057,-0.0944938361644744,0.0061141401529312,0.0044522178458406,0.0014199883420612,GPT2 WordLevel,0.06077192263207782,0.316666666666667
565,6,21,2,pluma,-0.0983853638172149,-0.092679925262928,0.0057054385542869,0.0038514774728645,0.0015081115475434,GPT2 WordLevel,0.057990724767626435,0.316666666666667
566,7,21,2,pluma,-0.0922831445932388,-0.0875174775719642,0.0047656670212745,0.0098602312735896,0.0017901457184284,GPT2 WordLevel,0.05164179268359878,0.316666666666667
567,8,21,2,pluma,-0.0858332067728042,-0.0734792798757553,0.0123539268970489,0.0192757089265642,0.0022631736599501,GPT2 WordLevel,0.14392945762528803,0.316666666666667
568,9,21,2,pluma,-0.0851463228464126,-0.0772461146116256,0.0079002082347869,0.025923764709621,0.0028098231340501,GPT2 WordLevel,0.0927839038808222,0.316666666666667
569,10,21,2,pluma,-0.0794579088687896,-0.0591446422040462,0.0203132666647434,0.0337273337670225,0.0033316565223098,GPT2 WordLevel,0.2556481406814657,0.316666666666667
570,11,21,2,pluma,-0.0674559399485588,-0.0494977049529552,0.0179582349956035,0.0330848795599601,0.0036580809063692,GPT2 WordLevel,0.26622169981321675,0.316666666666667
571,12,21,2,pluma,-0.0628185644745826,-0.0468715392053127,0.0159470252692699,0.0378733650295737,0.0038322918078766,GPT2 WordLevel,0.25385847961747554,0.316666666666667
572,0,23,1,regla,0.4145213067531585,0.4145213067531585,0.0,0.0,0.0,GPT2 WordLevel,0.0,0.124113475177305
573,1,23,1,regla,0.012288462370634,0.0119061237201094,-0.0003823386505246,0.0088101675302939,0.0018691437456191,GPT2 WordLevel,-0.031113628295618312,0.124113475177305
574,2,23,1,regla,-0.0548270046710968,-0.0463470853865146,0.0084799192845821,0.0132895822418814,0.0016659264109793,GPT2 WordLevel,0.15466683499221992,0.124113475177305
575,3,23,1,regla,-0.0730584114789962,-0.0743184685707092,-0.0012600570917129,0.0117210741650233,0.0013847527700858,GPT2 WordLevel,-0.017247255534364653,0.124113475177305
576,4,23,1,regla,-0.0838392898440361,-0.0972606539726257,-0.0134213641285896,0.0066299630289382,0.0013754121513654,GPT2 WordLevel,-0.16008442048539526,0.124113475177305
577,5,23,1,regla,-0.0871766358613967,-0.1013082116842269,-0.0141315758228302,0.0044522178458406,0.0014199883420612,GPT2 WordLevel,-0.16210278916128606,0.124113475177305
578,6,23,1,regla,-0.0911179184913635,-0.1042736172676086,-0.0131556987762451,0.0038514774728645,0.0015081115475434,GPT2 WordLevel,-0.1443810283867717,0.124113475177305
579,7,23,1,regla,-0.0973617658019065,-0.1021738350391388,-0.0048120692372322,0.0098602312735896,0.0017901457184284,GPT2 WordLevel,-0.04942462985955893,0.124113475177305
580,8,23,1,regla,-0.079974815249443,-0.082550972700119,-0.0025761574506759,0.0192757089265642,0.0022631736599501,GPT2 WordLevel,-0.03221210880751548,0.124113475177305
581,9,23,1,regla,-0.0842591747641563,-0.0643801391124725,0.0198790356516838,0.025923764709621,0.0028098231340501,GPT2 WordLevel,0.23592725311309717,0.124113475177305
582,10,23,1,regla,-0.082752525806427,-0.0574000217020511,0.0253525041043758,0.0337273337670225,0.0033316565223098,GPT2 WordLevel,0.30636532066320193,0.124113475177305
583,11,23,1,regla,-0.0561935976147651,-0.0449676103889942,0.0112259872257709,0.0330848795599601,0.0036580809063692,GPT2 WordLevel,0.19977342085713373,0.124113475177305
584,12,23,1,regla,-0.0593491718173027,-0.0431779958307743,0.0161711759865283,0.0378733650295737,0.0038322918078766,GPT2 WordLevel,0.27247517516013325,0.124113475177305
585,0,23,2,regla,0.4693265259265899,0.4693265259265899,0.0,0.0,0.0,GPT2 WordLevel,0.0,0.155945419103314
586,1,23,2,regla,0.0121179549023509,0.0218448489904403,0.0097268940880894,0.0088101675302939,0.0018691437456191,GPT2 WordLevel,0.8026844600818218,0.155945419103314
587,2,23,2,regla,-0.0627482309937477,-0.041858036071062,0.0208901949226856,0.0132895822418814,0.0016659264109793,GPT2 WordLevel,0.3329208583548311,0.155945419103314
588,3,23,2,regla,-0.0779294222593307,-0.0628096908330917,0.015119731426239,0.0117210741650233,0.0013847527700858,GPT2 WordLevel,0.1940182666300811,0.155945419103314
589,4,23,2,regla,-0.0761882662773132,-0.0794374048709869,-0.0032491385936737,0.0066299630289382,0.0013754121513654,GPT2 WordLevel,-0.042646180999149436,0.155945419103314
590,5,23,2,regla,-0.0720509067177772,-0.0850572809576988,-0.0130063742399215,0.0044522178458406,0.0014199883420612,GPT2 WordLevel,-0.18051645471815445,0.155945419103314
591,6,23,2,regla,-0.0706842243671417,-0.0966682285070419,-0.0259840041399002,0.0038514774728645,0.0015081115475434,GPT2 WordLevel,-0.3676068369221456,0.155945419103314
592,7,23,2,regla,-0.0730723589658737,-0.0811985284090042,-0.0081261694431304,0.0098602312735896,0.0017901457184284,GPT2 WordLevel,-0.11120715901515622,0.155945419103314
593,8,23,2,regla,-0.0560252368450164,-0.0428288057446479,0.0131964311003685,0.0192757089265642,0.0022631736599501,GPT2 WordLevel,0.23554440540562138,0.155945419103314
594,9,23,2,regla,-0.0596422590315341,-0.0273808091878891,0.032261449843645,0.025923764709621,0.0028098231340501,GPT2 WordLevel,0.5409159607215365,0.155945419103314
595,10,23,2,regla,-0.0602551847696304,-0.0223441086709499,0.0379110760986804,0.0337273337670225,0.0033316565223098,GPT2 WordLevel,0.629175335593499,0.155945419103314
596,11,23,2,regla,-0.033744178712368,0.0046927724033594,0.0384369511157274,0.0330848795599601,0.0036580809063692,GPT2 WordLevel,1.1390690952463274,0.155945419103314
597,12,23,2,regla,-0.03831247985363,0.0106874080374836,0.0489998878911137,0.0378733650295737,0.0038322918078766,GPT2 WordLevel,1.2789537006822334,0.155945419103314
598,0,24,1,goma,0.5237318873405457,0.5237318873405457,0.0,0.0,0.0,GPT2 WordLevel,0.0,0.297619047619048
599,1,24,1,goma,-0.0136957578361034,-0.0065990388393402,0.0070967189967632,0.0088101675302939,0.0018691437456191,GPT2 WordLevel,0.5181691354132687,0.297619047619048
600,2,24,1,goma,-0.0603858008980751,-0.0487390905618667,0.0116467103362083,0.0132895822418814,0.0016659264109793,GPT2 WordLevel,0.19287167120407703,0.297619047619048
601,3,24,1,goma,-0.0959028378129005,-0.0704221799969673,0.0254806578159332,0.0117210741650233,0.0013847527700858,GPT2 WordLevel,0.2656924278470687,0.297619047619048
602,4,24,1,goma,-0.113471582531929,-0.0949124246835708,0.0185591578483581,0.0066299630289382,0.0013754121513654,GPT2 WordLevel,0.16355775987468898,0.297619047619048
603,5,24,1,goma,-0.1177338510751724,-0.1136749610304832,0.0040588900446891,0.0044522178458406,0.0014199883420612,GPT2 WordLevel,0.03447513189811156,0.297619047619048
604,6,24,1,goma,-0.1121192127466201,-0.1117967963218689,0.0003224164247512,0.0038514774728645,0.0015081115475434,GPT2 WordLevel,0.0028756572299506976,0.297619047619048
605,7,24,1,goma,-0.1042559593915939,-0.105878010392189,-0.001622051000595,0.0098602312735896,0.0017901457184284,GPT2 WordLevel,-0.015558352827607069,0.297619047619048
606,8,24,1,goma,-0.0916732549667358,-0.0792479440569877,0.012425310909748,0.0192757089265642,0.0022631736599501,GPT2 WordLevel,0.1355391047722338,0.297619047619048
607,9,24,1,goma,-0.0845858305692672,-0.0645898133516311,0.0199960172176361,0.025923764709621,0.0028098231340501,GPT2 WordLevel,0.2363991354469399,0.297619047619048
608,10,24,1,goma,-0.0843428447842598,-0.0579515434801578,0.0263913013041019,0.0337273337670225,0.0033316565223098,GPT2 WordLevel,0.3129050409860872,0.297619047619048
609,11,24,1,goma,-0.0562085583806037,-0.0327099338173866,0.0234986245632171,0.0330848795599601,0.0036580809063692,GPT2 WordLevel,0.4180613280294686,0.297619047619048
610,12,24,1,goma,-0.0508823916316032,-0.0111049003899097,0.0397774912416935,0.0378733650295737,0.0038322918078766,GPT2 WordLevel,0.7817535686940388,0.297619047619048
611,0,24,2,goma,0.5089007019996643,0.5089007019996643,0.0,0.0,0.0,GPT2 WordLevel,0.0,0.516666666666667
612,1,24,2,goma,-0.019446313381195,-0.0183229744434356,0.0011233389377593,0.0088101675302939,0.0018691437456191,GPT2 WordLevel,0.05776616450322621,0.516666666666667
613,2,24,2,goma,-0.0663708001375198,-0.0573178231716156,0.0090529769659042,0.0132895822418814,0.0016659264109793,GPT2 WordLevel,0.13639999739563927,0.516666666666667
614,3,24,2,goma,-0.1040306538343429,-0.0800878405570983,0.0239428132772445,0.0117210741650233,0.0013847527700858,GPT2 WordLevel,0.230151521640639,0.516666666666667
615,4,24,2,goma,-0.1306027024984359,-0.1051620915532112,0.0254406109452247,0.0066299630289382,0.0013754121513654,GPT2 WordLevel,0.194793908996863,0.516666666666667
616,5,24,2,goma,-0.1438880860805511,-0.1188644245266914,0.0250236615538597,0.0044522178458406,0.0014199883420612,GPT2 WordLevel,0.1739105872869211,0.516666666666667
617,6,24,2,goma,-0.1531303077936172,-0.1339102685451507,0.0192200392484664,0.0038514774728645,0.0015081115475434,GPT2 WordLevel,0.12551427294438983,0.516666666666667
618,7,24,2,goma,-0.1565095037221908,-0.1298745274543762,0.0266349762678146,0.0098602312735896,0.0017901457184284,GPT2 WordLevel,0.17018120711118292,0.516666666666667
619,8,24,2,goma,-0.1527570337057113,-0.1130013093352317,0.0397557243704795,0.0192757089265642,0.0022631736599501,GPT2 WordLevel,0.2602546240002906,0.516666666666667
620,9,24,2,goma,-0.1506509184837341,-0.1035974845290184,0.0470534339547157,0.025923764709621,0.0028098231340501,GPT2 WordLevel,0.31233419900985265,0.516666666666667
621,10,24,2,goma,-0.1420129388570785,-0.0716123655438423,0.0704005733132362,0.0337273337670225,0.0033316565223098,GPT2 WordLevel,0.4957335147052141,0.516666666666667
622,11,24,2,goma,-0.1010898724198341,-0.0265816412866115,0.0745082311332225,0.0330848795599601,0.0036580809063692,GPT2 WordLevel,0.7370494130587496,0.516666666666667
623,12,24,2,goma,-0.0914913862943649,-0.0104704499244689,0.0810209363698959,0.0378733650295737,0.0038322918078766,GPT2 WordLevel,0.8855580798526627,0.516666666666667
624,0,25,1,raíz,0.3319929242134094,0.3319929242134094,0.0,0.0,0.0,GPT2 WordLevel,0.0,0.129761904761905
625,1,25,1,raíz,-0.037696398794651,-0.031134258955717,0.0065621398389339,0.0088101675302939,0.0018691437456191,GPT2 WordLevel,0.1740786931579561,0.129761904761905
626,2,25,1,raíz,-0.0712350085377693,-0.0466268695890903,0.0246081389486789,0.0132895822418814,0.0016659264109793,GPT2 WordLevel,0.34545007368998343,0.129761904761905
627,3,25,1,raíz,-0.0687612146139144,-0.055096723139286,0.0136644914746284,0.0117210741650233,0.0013847527700858,GPT2 WordLevel,0.19872382347160114,0.129761904761905
628,4,25,1,raíz,-0.0844591259956359,-0.0714000165462493,0.0130591094493865,0.0066299630289382,0.0013754121513654,GPT2 WordLevel,0.15462046635506713,0.129761904761905
629,5,25,1,raíz,-0.0772192031145095,-0.0679214000701904,0.0092978030443191,0.0044522178458406,0.0014199883420612,GPT2 WordLevel,0.12040791240141714,0.129761904761905
630,6,25,1,raíz,-0.0988055020570755,-0.0833892673254013,0.0154162347316741,0.0038514774728645,0.0015081115475434,GPT2 WordLevel,0.1560260755799705,0.129761904761905
631,7,25,1,raíz,-0.1092146188020706,-0.0882212817668914,0.0209933370351791,0.0098602312735896,0.0017901457184284,GPT2 WordLevel,0.19222094318000948,0.129761904761905
632,8,25,1,raíz,-0.1101206243038177,-0.0723092481493949,0.0378113761544227,0.0192757089265642,0.0022631736599501,GPT2 WordLevel,0.3433632563696965,0.129761904761905
633,9,25,1,raíz,-0.1114042401313781,-0.0772532001137733,0.0341510400176048,0.025923764709621,0.0028098231340501,GPT2 WordLevel,0.3065506301854468,0.129761904761905
634,10,25,1,raíz,-0.1072151362895965,-0.0511491149663925,0.056066021323204,0.0337273337670225,0.0033316565223098,GPT2 WordLevel,0.5229300942337589,0.129761904761905
635,11,25,1,raíz,-0.1005307286977768,-0.0352467708289623,0.0652839578688144,0.0330848795599601,0.0036580809063692,GPT2 WordLevel,0.6493930633396298,0.129761904761905
636,12,25,1,raíz,-0.1124360188841819,-0.0314966589212417,0.0809393599629402,0.0378733650295737,0.0038322918078766,GPT2 WordLevel,0.7198703828736077,0.129761904761905
637,0,25,2,raíz,0.396944522857666,0.396944522857666,0.0,0.0,0.0,GPT2 WordLevel,0.0,-0.068609022556391
638,1,25,2,raíz,-0.0083004469051957,-0.0027177985757589,0.0055826483294367,0.0088101675302939,0.0018691437456191,GPT2 WordLevel,0.6725720184948496,-0.068609022556391
639,2,25,2,raíz,-0.0424117967486381,-0.0175566524267196,0.0248551443219184,0.0132895822418814,0.0016659264109793,GPT2 WordLevel,0.5860431820237993,-0.068609022556391
640,3,25,2,raíz,-0.0423257686197757,-0.0261961929500103,0.0161295756697654,0.0117210741650233,0.0013847527700858,GPT2 WordLevel,0.3810816955189148,-0.068609022556391
641,4,25,2,raíz,-0.0670893937349319,-0.0607447922229766,0.0063446015119552,0.0066299630289382,0.0013754121513654,GPT2 WordLevel,0.09456936720910945,-0.068609022556391
642,5,25,2,raíz,-0.0554699152708053,-0.0641622617840766,-0.0086923465132713,0.0044522178458406,0.0014199883420612,GPT2 WordLevel,-0.15670380008397472,-0.068609022556391
643,6,25,2,raíz,-0.0880268439650535,-0.0919033885002136,-0.00387654453516,0.0038514774728645,0.0015081115475434,GPT2 WordLevel,-0.044038208807066555,-0.068609022556391
644,7,25,2,raíz,-0.0946952030062675,-0.1043423488736152,-0.0096471458673477,0.0098602312735896,0.0017901457184284,GPT2 WordLevel,-0.10187576097924604,-0.068609022556391
645,8,25,2,raíz,-0.0825523138046264,-0.0769561380147934,0.005596175789833,0.0192757089265642,0.0022631736599501,GPT2 WordLevel,0.06778944807140437,-0.068609022556391
646,9,25,2,raíz,-0.0687683522701263,-0.0559334233403205,0.0128349289298057,0.025923764709621,0.0028098231340501,GPT2 WordLevel,0.18664005325283084,-0.068609022556391
647,10,25,2,raíz,-0.0555201135575771,-0.0141262132674455,0.0413939002901315,0.0337273337670225,0.0033316565223098,GPT2 WordLevel,0.7455658433984304,-0.068609022556391
648,11,25,2,raíz,-0.0553892254829406,0.0010864967480301,0.0564757222309708,0.0330848795599601,0.0036580809063692,GPT2 WordLevel,1.0196156696281073,-0.068609022556391
649,12,25,2,raíz,-0.0507429502904415,0.0066496320068836,0.0573925822973251,0.0378733650295737,0.0038322918078766,GPT2 WordLevel,1.131045435254012,-0.068609022556391
650,0,26,1,cuarto,0.304887592792511,0.304887592792511,0.0,0.0,0.0,GPT2 WordLevel,0.0,0.0784313725490196
651,1,26,1,cuarto,-0.0067948214709758,-0.0061178375035524,0.0006769839674234,0.0088101675302939,0.0018691437456191,GPT2 WordLevel,0.09963234064576221,0.0784313725490196
652,2,26,1,cuarto,-0.0195734538137912,-0.0090541681274771,0.0105192856863141,0.0132895822418814,0.0016659264109793,GPT2 WordLevel,0.537426137787821,0.0784313725490196
653,3,26,1,cuarto,-0.0326407961547374,-0.0073954695835709,0.0252453265711665,0.0117210741650233,0.0013847527700858,GPT2 WordLevel,0.7734286397760692,0.0784313725490196
654,4,26,1,cuarto,-0.0435598865151405,-0.0277138222008943,0.0158460643142461,0.0066299630289382,0.0013754121513654,GPT2 WordLevel,0.3637765288653459,0.0784313725490196
655,5,26,1,cuarto,-0.0471634417772293,-0.0320086516439914,0.0151547901332378,0.0044522178458406,0.0014199883420612,GPT2 WordLevel,0.32132494072039275,0.0784313725490196
656,6,26,1,cuarto,-0.0565424785017967,-0.0303839929401874,0.0261584855616092,0.0038514774728645,0.0015081115475434,GPT2 WordLevel,0.4626342221764843,0.0784313725490196
657,7,26,1,cuarto,-0.0654601007699966,-0.0350664481520652,0.0303936526179313,0.0098602312735896,0.0017901457184284,GPT2 WordLevel,0.46430806339152814,0.0784313725490196
658,8,26,1,cuarto,-0.0695374310016632,0.0026888642460107,0.0722262952476739,0.0192757089265642,0.0022631736599501,GPT2 WordLevel,1.038667868618074,0.0784313725490196
659,9,26,1,cuarto,-0.0646075308322906,0.0464561283588409,0.1110636591911315,0.025923764709621,0.0028098231340501,GPT2 WordLevel,1.7190512895382517,0.0784313725490196
660,10,26,1,cuarto,-0.0602081939578056,0.0758936554193496,0.1361018493771553,0.0337273337670225,0.0033316565223098,GPT2 WordLevel,2.260520378215239,0.0784313725490196
661,11,26,1,cuarto,-0.0604369416832923,0.0783357471227645,0.1387726888060569,0.0330848795599601,0.0036580809063692,GPT2 WordLevel,2.2961567038462554,0.0784313725490196
662,12,26,1,cuarto,-0.0631018131971359,0.0740052461624145,0.1371070593595504,0.0378733650295737,0.0038322918078766,GPT2 WordLevel,2.172791119824327,0.0784313725490196
663,0,26,2,cuarto,0.4708101749420166,0.4708101749420166,0.0,0.0,0.0,GPT2 WordLevel,0.0,0.0717022441160372
664,1,26,2,cuarto,0.043998971581459,0.0069529404863715,-0.0370460310950875,0.0088101675302939,0.0018691437456191,GPT2 WordLevel,-0.841974931766327,0.0717022441160372
665,2,26,2,cuarto,0.0170249827206134,-0.0010751606896519,-0.0181001434102654,0.0132895822418814,0.0016659264109793,GPT2 WordLevel,-1.0631519401397174,0.0717022441160372
666,3,26,2,cuarto,0.0056409761309623,-0.0048607075586915,-0.0105016836896538,0.0117210741650233,0.0013847527700858,GPT2 WordLevel,-1.8616784481699815,0.0717022441160372
667,4,26,2,cuarto,-0.0152039341628551,-0.0192545913159847,-0.0040506571531295,0.0066299630289382,0.0013754121513654,GPT2 WordLevel,-0.2664216451966628,0.0717022441160372
668,5,26,2,cuarto,-0.0152145698666572,-0.0262230634689331,-0.0110084936022758,0.0044522178458406,0.0014199883420612,GPT2 WordLevel,-0.7235494462713049,0.0717022441160372
669,6,26,2,cuarto,-0.0174409039318561,-0.0211060680449008,-0.0036651641130447,0.0038514774728645,0.0015081115475434,GPT2 WordLevel,-0.21014760056961368,0.0717022441160372
670,7,26,2,cuarto,-0.0214814879000186,-0.0149138690903782,0.0065676188096404,0.0098602312735896,0.0017901457184284,GPT2 WordLevel,0.305733887718025,0.0717022441160372
671,8,26,2,cuarto,-0.0347185954451561,-0.0026791952550411,0.0320394001901149,0.0192757089265642,0.0022631736599501,GPT2 WordLevel,0.92283111627389,0.0717022441160372
672,9,26,2,cuarto,-0.0180539060384035,0.0095944358035922,0.0276483418419957,0.025923764709621,0.0028098231340501,GPT2 WordLevel,1.531432687374318,0.0717022441160372
673,10,26,2,cuarto,-0.0113384686410427,0.0254849698394536,0.0368234384804964,0.0337273337670225,0.0033316565223098,GPT2 WordLevel,3.2476553621362725,0.0717022441160372
674,11,26,2,cuarto,-0.0044594686478376,0.0486229509115219,0.0530824195593595,0.0330848795599601,0.0036580809063692,GPT2 WordLevel,11.9033059207848,0.0717022441160372
675,12,26,2,cuarto,0.0010529533028602,0.0619042329490184,0.0608512796461582,0.0378733650295737,0.0038322918078766,GPT2 WordLevel,57.79105253847843,0.0717022441160372
676,0,27,1,medio,0.1166005283594131,0.1166005283594131,0.0,0.0,0.0,GPT2 WordLevel,0.0,-0.0392156862745098
677,1,27,1,medio,-0.0327909365296363,-0.0309903509914875,0.0018005855381488,0.0088101675302939,0.0018691437456191,GPT2 WordLevel,0.054911073873155136,-0.0392156862745098
678,2,27,1,medio,-0.060857355594635,-0.0574567764997482,0.0034005790948867,0.0132895822418814,0.0016659264109793,GPT2 WordLevel,0.055877864913121286,-0.0392156862745098
679,3,27,1,medio,-0.0457030460238456,-0.0376012921333313,0.0081017538905143,0.0117210741650233,0.0013847527700858,GPT2 WordLevel,0.1772694512809323,-0.0392156862745098
680,4,27,1,medio,-0.0094510884955525,-0.0161866471171379,-0.0067355586215853,0.0066299630289382,0.0013754121513654,GPT2 WordLevel,-0.7126754367769409,-0.0392156862745098
681,5,27,1,medio,-0.0188638009130954,-0.0285446587949991,-0.0096808578819036,0.0044522178458406,0.0014199883420612,GPT2 WordLevel,-0.5131976279066415,-0.0392156862745098
682,6,27,1,medio,-0.0232976730912923,-0.0393116474151611,-0.0160139743238687,0.0038514774728645,0.0015081115475434,GPT2 WordLevel,-0.6873636805322911,-0.0392156862745098
683,7,27,1,medio,-0.0261916536837816,-0.0321300700306892,-0.0059384163469076,0.0098602312735896,0.0017901457184284,GPT2 WordLevel,-0.22672933975851955,-0.0392156862745098
684,8,27,1,medio,-0.0445085279643535,-0.0304665751755237,0.0140419527888298,0.0192757089265642,0.0022631736599501,GPT2 WordLevel,0.31548904066375505,-0.0392156862745098
685,9,27,1,medio,-0.0706833973526954,-0.0291480012238025,0.0415353961288929,0.025923764709621,0.0028098231340501,GPT2 WordLevel,0.587625916191322,-0.0392156862745098
686,10,27,1,medio,-0.0716338008642196,-0.0170714501291513,0.0545623507350683,0.0337273337670225,0.0033316565223098,GPT2 WordLevel,0.7616844293728057,-0.0392156862745098
687,11,27,1,medio,-0.0799626484513282,-0.0089601557701826,0.0710024926811456,0.0330848795599601,0.0036580809063692,GPT2 WordLevel,0.8879457353687268,-0.0392156862745098
688,12,27,1,medio,-0.0870619565248489,-0.0065647177398204,0.0804972387850284,0.0378733650295737,0.0038322918078766,GPT2 WordLevel,0.9245971719238044,-0.0392156862745098
689,0,27,2,medio,0.0438389107584953,0.0438389107584953,0.0,0.0,0.0,GPT2 WordLevel,0.0,0.128946493851778
690,1,27,2,medio,0.0189749002456665,0.0130218528211116,-0.0059530474245548,0.0088101675302939,0.0018691437456191,GPT2 WordLevel,-0.3137327389067282,0.128946493851778
691,2,27,2,medio,-0.0187260769307613,-0.018490957096219,0.0002351198345422,0.0132895822418814,0.0016659264109793,GPT2 WordLevel,0.012555744345793419,0.128946493851778
692,3,27,2,medio,-0.0179071873426437,-0.0243732314556837,-0.0064660441130399,0.0117210741650233,0.0013847527700858,GPT2 WordLevel,-0.3610865285159516,0.128946493851778
693,4,27,2,medio,0.0202441606670618,0.0099295489490032,-0.0103146117180585,0.0066299630289382,0.0013754121513654,GPT2 WordLevel,-0.5095104651506227,0.128946493851778
694,5,27,2,medio,0.0084137264639139,-0.0005966108292341,-0.009010337293148,0.0044522178458406,0.0014199883420612,GPT2 WordLevel,-1.0709092257506752,0.128946493851778
695,6,27,2,medio,-0.0005327938124537,-0.0111978091299533,-0.0106650153174996,0.0038514774728645,0.0015081115475434,GPT2 WordLevel,-20.017153105407722,0.128946493851778
696,7,27,2,medio,-0.0115878582000732,-0.0148507412523031,-0.0032628830522298,0.0098602312735896,0.0017901457184284,GPT2 WordLevel,-0.28157775111618877,0.128946493851778
697,8,27,2,medio,-0.0257119629532098,-0.0278590228408575,-0.0021470598876476,0.0192757089265642,0.0022631736599501,GPT2 WordLevel,-0.08350431631979564,0.128946493851778
698,9,27,2,medio,-0.0374175310134887,-0.0421031564474105,-0.0046856254339218,0.025923764709621,0.0028098231340501,GPT2 WordLevel,-0.1252254038951066,0.128946493851778
699,10,27,2,medio,-0.0282388255000114,-0.043690051883459,-0.0154512263834476,0.0337273337670225,0.0033316565223098,GPT2 WordLevel,-0.5471625009135512,0.128946493851778
700,11,27,2,medio,-0.025506941601634,-0.0432000458240509,-0.0176931042224168,0.0330848795599601,0.0036580809063692,GPT2 WordLevel,-0.6936583969472633,0.128946493851778
701,12,27,2,medio,-0.0240270979702472,-0.0493727996945381,-0.0253457017242908,0.0378733650295737,0.0038322918078766,GPT2 WordLevel,-1.0548798592188093,0.128946493851778
702,0,28,1,cuenta,0.1375804841518402,0.1375804841518402,0.0,0.0,0.0,GPT2 WordLevel,0.0,0.143633540372671
703,1,28,1,cuenta,-0.0236562453210353,-0.0341533832252025,-0.0104971379041671,0.0088101675302939,0.0018691437456191,GPT2 WordLevel,-0.4437364324605254,0.143633540372671
704,2,28,1,cuenta,-0.0315575450658798,-0.0519620031118392,-0.0204044580459594,0.0132895822418814,0.0016659264109793,GPT2 WordLevel,-0.6465793838957649,0.143633540372671
705,3,28,1,cuenta,-0.0285670682787895,-0.040104866027832,-0.0115377977490425,0.0117210741650233,0.0013847527700858,GPT2 WordLevel,-0.40388455813679314,0.143633540372671
706,4,28,1,cuenta,-0.0186773370951414,-0.0328409373760223,-0.0141636002808809,0.0066299630289382,0.0013754121513654,GPT2 WordLevel,-0.758330816043649,0.143633540372671
707,5,28,1,cuenta,-0.014784350991249,-0.0313478931784629,-0.0165635421872138,0.0044522178458406,0.0014199883420612,GPT2 WordLevel,-1.120342867740222,0.143633540372671
708,6,28,1,cuenta,-0.0226724743843078,-0.0357127860188484,-0.0130403116345405,0.0038514774728645,0.0015081115475434,GPT2 WordLevel,-0.5751604969754044,0.143633540372671
709,7,28,1,cuenta,-0.0140659064054489,-0.0175680816173553,-0.0035021752119064,0.0098602312735896,0.0017901457184284,GPT2 WordLevel,-0.2489832585939657,0.143633540372671
710,8,28,1,cuenta,-0.0441457033157348,-0.0375051200389862,0.0066405832767486,0.0192757089265642,0.0022631736599501,GPT2 WordLevel,0.150424226549398,0.143633540372671
711,9,28,1,cuenta,-0.0417492315173149,-0.0267905741930007,0.0149586573243141,0.025923764709621,0.0028098231340501,GPT2 WordLevel,0.3582977885020544,0.143633540372671
712,10,28,1,cuenta,-0.0611450374126434,-0.0317502841353416,0.0293947532773017,0.0337273337670225,0.0033316565223098,GPT2 WordLevel,0.4807381681513802,0.143633540372671
713,11,28,1,cuenta,-0.0449174828827381,-0.0109872333705425,0.0339302495121955,0.0330848795599601,0.0036580809063692,GPT2 WordLevel,0.755390715031253,0.143633540372671
714,12,28,1,cuenta,-0.040460392832756,-0.0081689842045307,0.0322914086282253,0.0378733650295737,0.0038322918078766,GPT2 WordLevel,0.7980992364978414,0.143633540372671
715,0,28,2,cuenta,0.1496690809726715,0.1496690809726715,0.0,0.0,0.0,GPT2 WordLevel,0.0,0.12750626566416
716,1,28,2,cuenta,-0.0822680592536926,-0.054729588329792,0.0275384709239006,0.0088101675302939,0.0018691437456191,GPT2 WordLevel,0.3347407386745243,0.12750626566416
