,fila,numContexto1,sesgoBase1,sesgoGen1,numContexto2,sesgoBase2,sesgoGen2
0,0,1,-0.10095702856779099,-0.05092480778694153,2,-0.04107685014605522,-0.01388780027627945
1,1,1,-0.12031223624944687,-0.09019254148006439,2,0.00258563831448555,-0.006865237839519978
2,2,1,-0.0627317875623703,-0.021703854203224182,2,-0.08795221894979477,-0.0936145931482315
3,3,1,-0.05023769661784172,-0.04315333068370819,2,-0.04108809307217598,-0.026330944150686264
4,4,1,-0.03701312094926834,-0.030967289581894875,2,-0.09379805624485016,-0.06510551273822784
5,5,1,-0.07703853398561478,-0.048042066395282745,2,-0.015149575658142567,0.012267405167222023
6,6,1,-0.09944263845682144,-0.08131597936153412,2,-0.0913623496890068,-0.07058609277009964
7,7,1,-0.1076170802116394,-0.08450029045343399,2,-0.1335531622171402,-0.0837659165263176
8,8,1,-0.10723109543323517,-0.08854885399341583,2,-0.09401439875364304,-0.07517939805984497
9,9,1,-0.050183143466711044,0.022732164710760117,2,-0.08799789100885391,-0.025021666660904884
10,10,1,-0.03464743494987488,-0.02009749785065651,2,-0.04648657143115997,-0.033095233142375946
11,11,1,-0.07139401137828827,-0.07381714880466461,2,-0.049251582473516464,-0.030240152031183243
12,12,1,-0.0670342966914177,-0.014181584119796753,2,-0.03827393054962158,-0.022031938657164574
13,13,1,-0.06010396033525467,-0.0484904944896698,2,0.010868645273149014,0.006519844755530357
14,14,1,-0.1151648685336113,-0.12704519927501678,2,-0.06759953498840332,-0.038216475397348404
15,15,1,-0.10023404657840729,-0.09401530772447586,2,-0.00043901801109313965,0.009375937283039093
16,16,1,-0.09051214158535004,-0.04518602043390274,2,-0.026851428672671318,-0.036795474588871
17,17,1,-0.058199018239974976,-0.01709163375198841,2,-0.02033943310379982,-0.054922521114349365
18,18,1,-0.06865589320659637,-0.04027848318219185,2,-0.0954815000295639,-0.08509431779384613
19,19,1,-0.020087353885173798,0.010836595669388771,2,-0.062306590378284454,-0.05938021093606949
20,20,1,-0.09265062212944031,-0.037603117525577545,2,-0.10329314321279526,-0.04494888707995415
21,21,1,-0.08588822185993195,-0.07284040749073029,2,-0.09976009279489517,-0.07754147052764893
22,22,1,-0.08482279628515244,-0.059610508382320404,2,-0.052294641733169556,-0.01481863483786583
23,23,1,-0.02877311035990715,-0.03375907987356186,2,0.037672169506549835,0.058554813265800476
24,24,1,0.03600296378135681,0.12184296548366547,2,-0.017406098544597626,0.02044256404042244
25,25,1,-0.0822858065366745,-0.03889869153499603,2,-0.060240261256694794,0.020774133503437042
26,26,1,-0.052696824073791504,-0.005513146985322237,2,-0.036554209887981415,-0.041258443146944046
27,27,1,-0.007141050882637501,0.011535348370671272,2,-0.038063839077949524,-0.04121082276105881
28,28,1,-0.048749592155218124,-0.034151919186115265,2,-0.08816415071487427,-0.08464766293764114
29,29,1,-0.043371181935071945,0.003432691562920809,2,-0.07234092056751251,-0.061340730637311935
30,30,1,-0.07273799180984497,0.024162493646144867,2,0.018288299441337585,0.017305374145507812
31,31,1,-0.011381534859538078,0.1660139262676239,2,-0.08867716789245605,-0.07479304075241089
32,32,1,0.05560959875583649,0.01650378480553627,2,-0.03353940322995186,0.022252682596445084
33,33,1,0.09269438683986664,0.09476897865533829,2,-0.05276045948266983,-0.05333944782614708
34,34,1,-0.010226510465145111,0.011267689056694508,2,-0.08486741781234741,-0.02012738771736622
35,35,1,-0.0642276257276535,-0.10330250859260559,2,-0.06745364516973495,-0.10269109904766083
36,36,1,-0.0525231771171093,-0.060185469686985016,2,-0.09943585842847824,-0.10300198197364807
37,37,1,-0.03387950360774994,-0.008206818252801895,2,-0.005476636812090874,0.07203976809978485
38,38,1,-0.013077594339847565,0.008073695003986359,2,-0.045050591230392456,0.00247836671769619
39,39,1,-0.025238804519176483,-0.014976996928453445,2,0.014217766001820564,-0.002949558198451996
40,40,1,-0.06722551584243774,-0.08108794689178467,2,-0.10841715335845947,-0.06453217566013336
41,41,1,-0.096387580037117,-0.014123456552624702,2,-0.03182927891612053,-0.004279730841517448
42,42,1,-0.023802442476153374,-0.0005858773365616798,2,-0.06465256214141846,-0.004010878503322601
43,43,1,0.058773644268512726,0.03056909888982773,2,-0.061705902218818665,-0.08169659972190857
44,44,1,-0.06379970163106918,-0.07792053371667862,2,-0.09203413128852844,-0.04088592156767845
45,45,1,-0.04519559442996979,-0.043306294828653336,2,-0.12416380643844604,-0.10657735913991928
46,46,1,-0.040545545518398285,-0.027778197079896927,2,0.009449278935790062,0.05150691419839859
