,layer,wordID,meaningID,target,baseS,SignS,error,meanError,standardError,Model,diff_base_emb,diff_base_human
316,4,12,1,arco,-0.1277705132961273,-0.1273812055587768,0.0003893077373504,0.0077872386479631,0.0013613419001106,GPT-2 Word Level,0.0003893077373504916,0.429122807017544
317,5,12,1,arco,-0.1269861012697219,-0.1311826407909393,-0.0041965395212173,0.0058991063752786,0.0013951929845586,GPT-2 Word Level,-0.004196539521217402,0.429122807017544
318,6,12,1,arco,-0.136049672961235,-0.1415299773216247,-0.0054803043603897,0.0051688835708464,0.0014896955743026,GPT-2 Word Level,-0.0054803043603897095,0.429122807017544
319,7,12,1,arco,-0.138475015759468,-0.1393624246120453,-0.0008874088525772,0.0109092178407739,0.0018253756215414,GPT-2 Word Level,-0.0008874088525772927,0.429122807017544
320,8,12,1,arco,-0.1502440869808197,-0.1466637402772903,0.0035803467035293,0.0199264658000716,0.0022408450419281,GPT-2 Word Level,0.0035803467035294134,0.429122807017544
321,9,12,1,arco,-0.1348020881414413,-0.119100272655487,0.0157018154859542,0.0260760635781557,0.0027748053877244,GPT-2 Word Level,0.015701815485954285,0.429122807017544
322,10,12,1,arco,-0.1174154356122016,-0.1042869985103607,0.0131284371018409,0.0339735073106799,0.0033599451547234,GPT-2 Word Level,0.01312843710184089,0.429122807017544
323,11,12,1,arco,-0.0918275117874145,-0.0719503611326217,0.0198771506547927,0.0333628622577228,0.0035948887577125,GPT-2 Word Level,0.0198771506547928,0.429122807017544
324,12,12,1,arco,-0.0833326280117034,-0.0591810941696167,0.0241515338420867,0.0377272663519103,0.0037837202653945,GPT-2 Word Level,0.024151533842086695,0.429122807017544
325,0,12,2,arco,0.397591769695282,0.397591769695282,0.0,0.0,0.0,GPT-2 Word Level,0.0,0.182782537739698
326,1,12,2,arco,0.0246386788785457,0.0354775860905647,0.0108389072120189,0.0103036435172358,0.0018069560245377,GPT-2 Word Level,0.010838907212019001,0.182782537739698
327,2,12,2,arco,0.0029988912865519,0.0158897005021572,0.0128908092156052,0.0148038641510016,0.001667435973863,GPT-2 Word Level,0.0128908092156053,0.182782537739698
328,3,12,2,arco,-0.0336242131888866,-0.0246049650013446,0.0090192481875419,0.0129144616137714,0.0014064070753593,GPT-2 Word Level,0.009019248187542,0.182782537739698
329,4,12,2,arco,-0.0504178404808044,-0.0412980020046234,0.009119838476181,0.0077872386479631,0.0013613419001106,GPT-2 Word Level,0.009119838476181003,0.182782537739698
330,5,12,2,arco,-0.0469809584319591,-0.0436056815087795,0.0033752769231796,0.0058991063752786,0.0013951929845586,GPT-2 Word Level,0.0033752769231795987,0.182782537739698
331,6,12,2,arco,-0.0515251606702804,-0.0540223158895969,-0.0024971552193164,0.0051688835708464,0.0014896955743026,GPT-2 Word Level,-0.0024971552193164964,0.182782537739698
332,7,12,2,arco,-0.0371855236589908,-0.0389732494950294,-0.0017877258360385,0.0109092178407739,0.0018253756215414,GPT-2 Word Level,-0.0017877258360386034,0.182782537739698
333,8,12,2,arco,-0.0547045767307281,-0.046333871781826,0.0083707049489021,0.0199264658000716,0.0022408450419281,GPT-2 Word Level,0.008370704948902102,0.182782537739698
334,9,12,2,arco,-0.0445797592401504,-0.0274045169353485,0.0171752423048019,0.0260760635781557,0.0027748053877244,GPT-2 Word Level,0.017175242304801903,0.182782537739698
335,10,12,2,arco,-0.0377620980143547,-0.0185540691018104,0.0192080289125442,0.0339735073106799,0.0033599451547234,GPT-2 Word Level,0.0192080289125443,0.182782537739698
336,11,12,2,arco,-0.0265296809375286,-0.0150743499398231,0.0114553309977054,0.0333628622577228,0.0035948887577125,GPT-2 Word Level,0.0114553309977055,0.182782537739698
337,12,12,2,arco,-0.0371491760015487,-0.0240176320075988,0.0131315439939498,0.0377272663519103,0.0037837202653945,GPT-2 Word Level,0.013131543993949897,0.182782537739698
338,0,13,1,penal,0.4049801826477051,0.4049801826477051,0.0,0.0,0.0,GPT-2 Word Level,0.0,-0.0181818181818182
339,1,13,1,penal,-0.0585064068436622,-0.0466116294264793,0.0118947774171829,0.0103036435172358,0.0018069560245377,GPT-2 Word Level,0.011894777417182902,-0.0181818181818182
340,2,13,1,penal,-0.083580881357193,-0.0618745014071464,0.0217063799500465,0.0148038641510016,0.001667435973863,GPT-2 Word Level,0.021706379950046595,-0.0181818181818182
341,3,13,1,penal,-0.1103268712759018,-0.0948364809155464,0.0154903903603553,0.0129144616137714,0.0014064070753593,GPT-2 Word Level,0.015490390360355391,-0.0181818181818182
342,4,13,1,penal,-0.1221724823117256,-0.1139703541994094,0.0082021281123161,0.0077872386479631,0.0013613419001106,GPT-2 Word Level,0.008202128112316201,-0.0181818181818182
343,5,13,1,penal,-0.1239055544137954,-0.1215787082910537,0.0023268461227416,0.0058991063752786,0.0013951929845586,GPT-2 Word Level,0.0023268461227416992,-0.0181818181818182
344,6,13,1,penal,-0.1334031969308853,-0.1357603520154953,-0.0023571550846099,0.0051688835708464,0.0014896955743026,GPT-2 Word Level,-0.002357155084610013,-0.0181818181818182
345,7,13,1,penal,-0.1304955780506134,-0.1305920034646988,-9.642541408538818e-05,0.0109092178407739,0.0018253756215414,GPT-2 Word Level,-9.642541408538818e-05,-0.0181818181818182
346,8,13,1,penal,-0.1263850778341293,-0.1246616914868354,0.0017233863472938,0.0199264658000716,0.0022408450419281,GPT-2 Word Level,0.0017233863472939093,-0.0181818181818182
347,9,13,1,penal,-0.1223647892475128,-0.1204970628023147,0.001867726445198,0.0260760635781557,0.0027748053877244,GPT-2 Word Level,0.0018677264451981007,-0.0181818181818182
348,10,13,1,penal,-0.1208178400993347,-0.1245654076337814,-0.0037475675344467,0.0339735073106799,0.0033599451547234,GPT-2 Word Level,-0.0037475675344467024,-0.0181818181818182
349,11,13,1,penal,-0.1161529943346977,-0.1214014217257499,-0.0052484273910522,0.0333628622577228,0.0035948887577125,GPT-2 Word Level,-0.0052484273910522045,-0.0181818181818182
350,12,13,1,penal,-0.0889789685606956,-0.0987654775381088,-0.0097865089774131,0.0377272663519103,0.0037837202653945,GPT-2 Word Level,-0.009786508977413191,-0.0181818181818182
351,0,13,2,penal,0.4703637361526489,0.4703637361526489,0.0,0.0,0.0,GPT-2 Word Level,0.0,0.232142857142857
352,1,13,2,penal,0.0473572090268135,0.0583647675812244,0.0110075585544109,0.0103036435172358,0.0018069560245377,GPT-2 Word Level,0.0110075585544109,0.232142857142857
353,2,13,2,penal,0.0061999848112463,0.0136212157085537,0.0074212308973073,0.0148038641510016,0.001667435973863,GPT-2 Word Level,0.007421230897307401,0.232142857142857
354,3,13,2,penal,-0.0120696341618895,-0.0056441286578774,0.0064255055040121,0.0129144616137714,0.0014064070753593,GPT-2 Word Level,0.006425505504012099,0.232142857142857
355,4,13,2,penal,-0.0291324015706777,-0.0277963988482952,0.0013360027223825,0.0077872386479631,0.0013613419001106,GPT-2 Word Level,0.001336002722382497,0.232142857142857
356,5,13,2,penal,-0.0209657307714223,-0.0204392969608306,0.0005264338105916,0.0058991063752786,0.0013951929845586,GPT-2 Word Level,0.0005264338105917012,0.232142857142857
357,6,13,2,penal,-0.0329206548631191,-0.0339326076209545,-0.0010119527578353,0.0051688835708464,0.0014896955743026,GPT-2 Word Level,-0.001011952757835402,0.232142857142857
358,7,13,2,penal,-0.0217640809714794,-0.0282685663551092,-0.0065044853836297,0.0109092178407739,0.0018253756215414,GPT-2 Word Level,-0.006504485383629802,0.232142857142857
359,8,13,2,penal,-0.0255100447684526,-0.0358718261122703,-0.0103617813438177,0.0199264658000716,0.0022408450419281,GPT-2 Word Level,-0.0103617813438177,0.232142857142857
360,9,13,2,penal,-0.0301028341054916,-0.0371055826544761,-0.0070027485489845,0.0260760635781557,0.0027748053877244,GPT-2 Word Level,-0.007002748548984503,0.232142857142857
361,10,13,2,penal,-0.033017449080944,-0.0327226370573043,0.0002948120236396,0.0339735073106799,0.0033599451547234,GPT-2 Word Level,0.00029481202363969977,0.232142857142857
362,11,13,2,penal,-0.0211296342313289,-0.0302589423954486,-0.0091293081641197,0.0333628622577228,0.0035948887577125,GPT-2 Word Level,-0.009129308164119703,0.232142857142857
363,12,13,2,penal,0.0045092552900314,-0.0019625462591648,-0.0064718015491962,0.0377272663519103,0.0037837202653945,GPT-2 Word Level,-0.0064718015491962,0.232142857142857
364,0,14,1,pico,0.3423081636428833,0.3423081636428833,0.0,0.0,0.0,GPT-2 Word Level,0.0,0.411485524442335
365,1,14,1,pico,0.0270727984607219,0.0353599600493907,0.0082871615886688,0.0103036435172358,0.0018069560245377,GPT-2 Word Level,0.008287161588668802,0.411485524442335
366,2,14,1,pico,-0.0092072654515504,0.0010679811239242,0.0102752465754747,0.0148038641510016,0.001667435973863,GPT-2 Word Level,0.0102752465754746,0.411485524442335
367,3,14,1,pico,-0.0282875634729862,-0.0125674270093441,0.0157201364636421,0.0129144616137714,0.0014064070753593,GPT-2 Word Level,0.0157201364636421,0.411485524442335
368,4,14,1,pico,-0.0334779173135757,-0.0206454806029796,0.012832436710596,0.0077872386479631,0.0013613419001106,GPT-2 Word Level,0.012832436710596102,0.411485524442335
369,5,14,1,pico,-0.0447717495262622,-0.0340441539883613,0.0107275955379009,0.0058991063752786,0.0013951929845586,GPT-2 Word Level,0.010727595537900897,0.411485524442335
370,6,14,1,pico,-0.0449773892760276,-0.0445850677788257,0.0003923214972019,0.0051688835708464,0.0014896955743026,GPT-2 Word Level,0.0003923214972019057,0.411485524442335
371,7,14,1,pico,-0.0450385771691799,-0.0227939020842313,0.0222446750849485,0.0109092178407739,0.0018253756215414,GPT-2 Word Level,0.022244675084948602,0.411485524442335
372,8,14,1,pico,-0.050165519118309,-0.0080111846327781,0.0421543344855308,0.0199264658000716,0.0022408450419281,GPT-2 Word Level,0.0421543344855309,0.411485524442335
373,9,14,1,pico,-0.0617629215121269,0.0036195516586303,0.0653824731707573,0.0260760635781557,0.0027748053877244,GPT-2 Word Level,0.0653824731707572,0.411485524442335
374,10,14,1,pico,-0.0534544847905635,0.0129239521920681,0.0663784369826316,0.0339735073106799,0.0033599451547234,GPT-2 Word Level,0.0663784369826316,0.411485524442335
375,11,14,1,pico,-0.0574843287467956,0.0071436986327171,0.0646280273795127,0.0333628622577228,0.0035948887577125,GPT-2 Word Level,0.0646280273795127,0.411485524442335
376,12,14,1,pico,-0.0711735635995864,0.0074724042788147,0.0786459678784012,0.0377272663519103,0.0037837202653945,GPT-2 Word Level,0.0786459678784011,0.411485524442335
377,0,14,2,pico,0.3082922697067261,0.3082922697067261,0.0,0.0,0.0,GPT-2 Word Level,0.0,0.137579169598874
378,1,14,2,pico,0.0316963121294975,0.0324781537055969,0.0007818415760993,0.0103036435172358,0.0018069560245377,GPT-2 Word Level,0.0007818415760994027,0.137579169598874
379,2,14,2,pico,-0.0050544794648885,-0.0067799836397171,-0.0017255041748285,0.0148038641510016,0.001667435973863,GPT-2 Word Level,-0.0017255041748286005,0.137579169598874
380,3,14,2,pico,-0.0391961932182312,-0.0273373294621706,0.0118588637560606,0.0129144616137714,0.0014064070753593,GPT-2 Word Level,0.0118588637560606,0.137579169598874
381,4,14,2,pico,-0.0498281680047512,-0.0352951064705848,0.0145330615341663,0.0077872386479631,0.0013613419001106,GPT-2 Word Level,0.014533061534166399,0.137579169598874
382,5,14,2,pico,-0.0518350228667259,-0.0350697077810764,0.0167653150856494,0.0058991063752786,0.0013951929845586,GPT-2 Word Level,0.016765315085649504,0.137579169598874
383,6,14,2,pico,-0.050997644662857,-0.0358417108654975,0.0151559337973594,0.0051688835708464,0.0014896955743026,GPT-2 Word Level,0.015155933797359501,0.137579169598874
384,7,14,2,pico,-0.0511431396007537,-0.0385536327958107,0.012589506804943,0.0109092178407739,0.0018253756215414,GPT-2 Word Level,0.012589506804943001,0.137579169598874
385,8,14,2,pico,-0.0497236661612987,-0.0297597423195838,0.0199639238417148,0.0199264658000716,0.0022408450419281,GPT-2 Word Level,0.019963923841714904,0.137579169598874
386,9,14,2,pico,-0.0564105659723281,-0.0459804013371467,0.0104301646351814,0.0260760635781557,0.0027748053877244,GPT-2 Word Level,0.010430164635181406,0.137579169598874
387,10,14,2,pico,-0.0476577430963516,-0.0271297600120306,0.020527983084321,0.0339735073106799,0.0033599451547234,GPT-2 Word Level,0.020527983084321,0.137579169598874
388,11,14,2,pico,-0.0387268811464309,-0.0153104420751333,0.0234164390712976,0.0333628622577228,0.0035948887577125,GPT-2 Word Level,0.0234164390712976,0.137579169598874
389,12,14,2,pico,-0.0549725890159606,-0.0240928158164024,0.0308797731995582,0.0377272663519103,0.0037837202653945,GPT-2 Word Level,0.030879773199558203,0.137579169598874
390,0,15,1,cabo,0.2001601457595825,0.2001601457595825,0.0,0.0,0.0,GPT-2 Word Level,0.0,0.107131435881036
391,1,15,1,cabo,-0.0498243197798728,-0.0336515977978706,0.0161727219820022,0.0103036435172358,0.0018069560245377,GPT-2 Word Level,0.016172721982002196,0.107131435881036
392,2,15,1,cabo,-0.0884046852588653,-0.0648692920804023,0.0235353931784629,0.0148038641510016,0.001667435973863,GPT-2 Word Level,0.023535393178462996,0.107131435881036
393,3,15,1,cabo,-0.0826601088047027,-0.0574344843626022,0.0252256244421005,0.0129144616137714,0.0014064070753593,GPT-2 Word Level,0.025225624442100504,0.107131435881036
394,4,15,1,cabo,-0.0731936618685722,-0.0474099367856979,0.0257837250828742,0.0077872386479631,0.0013613419001106,GPT-2 Word Level,0.02578372508287429,0.107131435881036
395,5,15,1,cabo,-0.0955633968114852,-0.0726265907287597,0.0229368060827255,0.0058991063752786,0.0013951929845586,GPT-2 Word Level,0.022936806082725497,0.107131435881036
396,6,15,1,cabo,-0.088670939207077,-0.0650868937373161,0.0235840454697608,0.0051688835708464,0.0014896955743026,GPT-2 Word Level,0.023584045469760895,0.107131435881036
397,7,15,1,cabo,-0.0946796983480453,-0.0612553134560585,0.0334243848919868,0.0109092178407739,0.0018253756215414,GPT-2 Word Level,0.03342438489198679,0.107131435881036
398,8,15,1,cabo,-0.0973096936941146,-0.0597245246171951,0.0375851690769195,0.0199264658000716,0.0022408450419281,GPT-2 Word Level,0.0375851690769195,0.107131435881036
399,9,15,1,cabo,-0.1028279066085815,-0.0439644157886505,0.058863490819931,0.0260760635781557,0.0027748053877244,GPT-2 Word Level,0.058863490819931,0.107131435881036
400,10,15,1,cabo,-0.1043061390519142,-0.0237967446446418,0.0805093944072723,0.0339735073106799,0.0033599451547234,GPT-2 Word Level,0.0805093944072724,0.107131435881036
401,11,15,1,cabo,-0.0794891044497489,-0.0119765680283308,0.0675125364214181,0.0333628622577228,0.0035948887577125,GPT-2 Word Level,0.06751253642141809,0.107131435881036
402,12,15,1,cabo,-0.0724727362394332,-0.0093255806714296,0.0631471555680036,0.0377272663519103,0.0037837202653945,GPT-2 Word Level,0.0631471555680036,0.107131435881036
403,0,15,2,cabo,0.2028199434280395,0.2028199434280395,0.0,0.0,0.0,GPT-2 Word Level,0.0,0.338559322033898
404,1,15,2,cabo,-0.0785491839051246,-0.0752363875508308,0.0033127963542938,0.0103036435172358,0.0018069560245377,GPT-2 Word Level,0.0033127963542937955,0.338559322033898
405,2,15,2,cabo,-0.105640023946762,-0.1014759689569473,0.0041640549898147,0.0148038641510016,0.001667435973863,GPT-2 Word Level,0.004164054989814703,0.338559322033898
406,3,15,2,cabo,-0.0998860970139503,-0.0908904150128364,0.0089956820011138,0.0129144616137714,0.0014064070753593,GPT-2 Word Level,0.008995682001113905,0.338559322033898
407,4,15,2,cabo,-0.0916911959648132,-0.0918611139059066,-0.0001699179410934,0.0077872386479631,0.0013613419001106,GPT-2 Word Level,-0.0001699179410933893,0.338559322033898
408,5,15,2,cabo,-0.0925779268145561,-0.0906425341963768,0.0019353926181793,0.0058991063752786,0.0013951929845586,GPT-2 Word Level,0.0019353926181792935,0.338559322033898
409,6,15,2,cabo,-0.0946865230798721,-0.0948659852147102,-0.0001794621348381,0.0051688835708464,0.0014896955743026,GPT-2 Word Level,-0.00017946213483809037,0.338559322033898
410,7,15,2,cabo,-0.0819792598485946,-0.0811918675899505,0.0007873922586441,0.0109092178407739,0.0018253756215414,GPT-2 Word Level,0.0007873922586440901,0.338559322033898
411,8,15,2,cabo,-0.0932875573635101,-0.0853690654039383,0.0079184919595718,0.0199264658000716,0.0022408450419281,GPT-2 Word Level,0.00791849195957181,0.338559322033898
412,9,15,2,cabo,-0.0990749597549438,-0.0950983762741088,0.0039765834808349,0.0260760635781557,0.0027748053877244,GPT-2 Word Level,0.003976583480835003,0.338559322033898
413,10,15,2,cabo,-0.08848487585783,-0.0752653330564498,0.0132195428013801,0.0339735073106799,0.0033599451547234,GPT-2 Word Level,0.013219542801380199,0.338559322033898
414,11,15,2,cabo,-0.0566160157322883,-0.0475892312824726,0.0090267844498157,0.0333628622577228,0.0035948887577125,GPT-2 Word Level,0.009026784449815702,0.338559322033898
415,12,15,2,cabo,-0.0458584390580654,-0.0427402406930923,0.003118198364973,0.0377272663519103,0.0037837202653945,GPT-2 Word Level,0.003118198364973103,0.338559322033898
416,0,16,1,sierra,0.5194133520126343,0.5194133520126343,0.0,0.0,0.0,GPT-2 Word Level,0.0,0.207221860767729
417,1,16,1,sierra,-0.0132587719708681,0.0062040276825428,0.0194627996534109,0.0103036435172358,0.0018069560245377,GPT-2 Word Level,0.0194627996534109,0.207221860767729
418,2,16,1,sierra,-0.0467614904046058,-0.0137953609228134,0.0329661294817924,0.0148038641510016,0.001667435973863,GPT-2 Word Level,0.0329661294817924,0.207221860767729
419,3,16,1,sierra,-0.0569976530969142,-0.0311444457620382,0.025853207334876,0.0129144616137714,0.0014064070753593,GPT-2 Word Level,0.025853207334876,0.207221860767729
420,4,16,1,sierra,-0.0728095471858978,-0.0493528246879577,0.02345672249794,0.0077872386479631,0.0013613419001106,GPT-2 Word Level,0.023456722497940098,0.207221860767729
421,5,16,1,sierra,-0.0837705582380294,-0.0526131317019462,0.0311574265360832,0.0058991063752786,0.0013951929845586,GPT-2 Word Level,0.031157426536083194,0.207221860767729
422,6,16,1,sierra,-0.0934487953782081,-0.0655159801244735,0.0279328152537345,0.0051688835708464,0.0014896955743026,GPT-2 Word Level,0.027932815253734603,0.207221860767729
423,7,16,1,sierra,-0.0986220985651016,-0.0584675781428813,0.0401545204222202,0.0109092178407739,0.0018253756215414,GPT-2 Word Level,0.04015452042222029,0.207221860767729
424,8,16,1,sierra,-0.088816300034523,-0.0398740619421005,0.0489422380924224,0.0199264658000716,0.0022408450419281,GPT-2 Word Level,0.0489422380924225,0.207221860767729
425,9,16,1,sierra,-0.1072533130645752,-0.0532711818814277,0.0539821311831474,0.0260760635781557,0.0027748053877244,GPT-2 Word Level,0.05398213118314749,0.207221860767729
426,10,16,1,sierra,-0.0976420119404792,-0.027404498308897,0.0702375136315822,0.0339735073106799,0.0033599451547234,GPT-2 Word Level,0.07023751363158219,0.207221860767729
427,11,16,1,sierra,-0.0720734298229217,-0.0023147985339164,0.0697586312890052,0.0333628622577228,0.0035948887577125,GPT-2 Word Level,0.0697586312890053,0.207221860767729
428,12,16,1,sierra,-0.0745106786489486,0.0011281184852123,0.075638797134161,0.0377272663519103,0.0037837202653945,GPT-2 Word Level,0.0756387971341609,0.207221860767729
429,0,16,2,sierra,0.4494425058364868,0.4494425058364868,0.0,0.0,0.0,GPT-2 Word Level,0.0,0.250615763546798
430,1,16,2,sierra,0.0044862972572445,0.0093384012579917,0.0048521040007472,0.0103036435172358,0.0018069560245377,GPT-2 Word Level,0.0048521040007472,0.250615763546798
431,2,16,2,sierra,-0.0442695505917072,-0.029030829668045,0.0152387209236621,0.0148038641510016,0.001667435973863,GPT-2 Word Level,0.015238720923662203,0.250615763546798
432,3,16,2,sierra,-0.0637579411268234,-0.0484361052513122,0.0153218358755111,0.0129144616137714,0.0014064070753593,GPT-2 Word Level,0.015321835875511197,0.250615763546798
433,4,16,2,sierra,-0.0846993178129196,-0.0713150650262832,0.0133842527866363,0.0077872386479631,0.0013613419001106,GPT-2 Word Level,0.013384252786636408,0.250615763546798
434,5,16,2,sierra,-0.090523675084114,-0.0842707157135009,0.006252959370613,0.0058991063752786,0.0013951929845586,GPT-2 Word Level,0.006252959370613112,0.250615763546798
435,6,16,2,sierra,-0.0855509042739868,-0.0809187218546867,0.0046321824193,0.0051688835708464,0.0014896955743026,GPT-2 Word Level,0.004632182419300107,0.250615763546798
436,7,16,2,sierra,-0.0722367465496063,-0.0608114525675773,0.0114252939820289,0.0109092178407739,0.0018253756215414,GPT-2 Word Level,0.011425293982028996,0.250615763546798
437,8,16,2,sierra,-0.0587820746004581,-0.0511866360902786,0.0075954385101795,0.0199264658000716,0.0022408450419281,GPT-2 Word Level,0.007595438510179499,0.250615763546798
438,9,16,2,sierra,-0.0780330747365951,-0.080075517296791,-0.0020424425601959,0.0260760635781557,0.0027748053877244,GPT-2 Word Level,-0.002042442560195895,0.250615763546798
439,10,16,2,sierra,-0.0638706758618354,-0.062907688319683,0.0009629875421524,0.0339735073106799,0.0033599451547234,GPT-2 Word Level,0.0009629875421523909,0.250615763546798
440,11,16,2,sierra,-0.0466901995241642,-0.0600630417466163,-0.0133728422224521,0.0333628622577228,0.0035948887577125,GPT-2 Word Level,-0.013372842222452101,0.250615763546798
441,12,16,2,sierra,-0.0410842150449752,-0.0622965022921562,-0.0212122872471809,0.0377272663519103,0.0037837202653945,GPT-2 Word Level,-0.021212287247181,0.250615763546798
442,0,17,1,cólera,0.4456541538238525,0.4456541538238525,0.0,0.0,0.0,GPT-2 Word Level,0.0,0.108139200460167
443,1,17,1,cólera,0.0018046796321868,0.0104545075446367,0.0086498279124498,0.0103036435172358,0.0018069560245377,GPT-2 Word Level,0.008649827912449901,0.108139200460167
444,2,17,1,cólera,-0.0265499129891395,-0.0035609072074294,0.0229890057817101,0.0148038641510016,0.001667435973863,GPT-2 Word Level,0.022989005781710103,0.108139200460167
445,3,17,1,cólera,-0.0593211986124515,-0.038159042596817,0.0211621560156345,0.0129144616137714,0.0014064070753593,GPT-2 Word Level,0.021162156015634495,0.108139200460167
446,4,17,1,cólera,-0.0831938162446022,-0.0675617381930351,0.015632078051567,0.0077872386479631,0.0013613419001106,GPT-2 Word Level,0.015632078051567105,0.108139200460167
447,5,17,1,cólera,-0.0840760171413421,-0.0709907710552215,0.0130852460861206,0.0058991063752786,0.0013951929845586,GPT-2 Word Level,0.013085246086120592,0.108139200460167
448,6,17,1,cólera,-0.0965723395347595,-0.0784778147935867,0.0180945247411727,0.0051688835708464,0.0014896955743026,GPT-2 Word Level,0.01809452474117279,0.108139200460167
449,7,17,1,cólera,-0.0928636938333511,-0.0604073107242584,0.0324563831090927,0.0109092178407739,0.0018253756215414,GPT-2 Word Level,0.03245638310909269,0.108139200460167
450,8,17,1,cólera,-0.0954902023077011,-0.0594535022974014,0.0360367000102996,0.0199264658000716,0.0022408450419281,GPT-2 Word Level,0.036036700010299696,0.108139200460167
451,9,17,1,cólera,-0.0934953317046165,-0.0424677617847919,0.0510275699198246,0.0260760635781557,0.0027748053877244,GPT-2 Word Level,0.05102756991982461,0.108139200460167
452,10,17,1,cólera,-0.096140019595623,-0.0259463507682085,0.0701936688274145,0.0339735073106799,0.0033599451547234,GPT-2 Word Level,0.0701936688274145,0.108139200460167
453,11,17,1,cólera,-0.0756245553493499,-0.0152710480615496,0.0603535072878003,0.0333628622577228,0.0035948887577125,GPT-2 Word Level,0.060353507287800305,0.108139200460167
454,12,17,1,cólera,-0.0709559321403503,-0.0012247767299413,0.0697311554104089,0.0377272663519103,0.0037837202653945,GPT-2 Word Level,0.069731155410409,0.108139200460167
455,0,17,2,cólera,0.7122701406478882,0.7122701406478882,0.0,0.0,0.0,GPT-2 Word Level,0.0,0.266078184110971
456,1,17,2,cólera,0.0416547395288944,0.0543054789304733,0.0126507394015789,0.0103036435172358,0.0018069560245377,GPT-2 Word Level,0.012650739401578903,0.266078184110971
457,2,17,2,cólera,0.0005666930228471,0.0191005133092403,0.0185338202863931,0.0148038641510016,0.001667435973863,GPT-2 Word Level,0.0185338202863932,0.266078184110971
458,3,17,2,cólera,-0.0262870751321315,-0.0008727796375751,0.0254142954945564,0.0129144616137714,0.0014064070753593,GPT-2 Word Level,0.0254142954945564,0.266078184110971
459,4,17,2,cólera,-0.0476915799081325,-0.0267782472074031,0.0209133327007293,0.0077872386479631,0.0013613419001106,GPT-2 Word Level,0.020913332700729398,0.266078184110971
460,5,17,2,cólera,-0.0463165380060672,-0.0307523868978023,0.0155641511082649,0.0058991063752786,0.0013951929845586,GPT-2 Word Level,0.015564151108264899,0.266078184110971
461,6,17,2,cólera,-0.060202307999134,-0.0419068336486816,0.0182954743504524,0.0051688835708464,0.0014896955743026,GPT-2 Word Level,0.018295474350452402,0.266078184110971
462,7,17,2,cólera,-0.0396194756031036,-0.0071675707586109,0.0324519048444926,0.0109092178407739,0.0018253756215414,GPT-2 Word Level,0.0324519048444927,0.266078184110971
463,8,17,2,cólera,-0.0664390102028846,-0.0237408820539712,0.0426981281489133,0.0199264658000716,0.0022408450419281,GPT-2 Word Level,0.042698128148913404,0.266078184110971
464,9,17,2,cólera,-0.0509991645812988,-0.0268451459705829,0.0241540186107158,0.0260760635781557,0.0027748053877244,GPT-2 Word Level,0.0241540186107159,0.266078184110971
465,10,17,2,cólera,-0.0352725274860858,-0.0214437805116176,0.0138287469744682,0.0339735073106799,0.0033599451547234,GPT-2 Word Level,0.0138287469744682,0.266078184110971
466,11,17,2,cólera,-0.0162529312074184,-0.0058878194540739,0.0103651117533445,0.0333628622577228,0.0035948887577125,GPT-2 Word Level,0.010365111753344501,0.266078184110971
467,12,17,2,cólera,-0.0106729380786418,0.0013773664832115,0.0120503045618534,0.0377272663519103,0.0037837202653945,GPT-2 Word Level,0.0120503045618533,0.266078184110971
468,0,18,1,buzo,0.2210745811462402,0.2210745811462402,0.0,0.0,0.0,GPT-2 Word Level,0.0,0.017825311942959
469,1,18,1,buzo,-0.0459156557917594,-0.0348447263240814,0.011070929467678,0.0103036435172358,0.0018069560245377,GPT-2 Word Level,0.011070929467678,0.017825311942959
470,2,18,1,buzo,-0.071621835231781,-0.0592700764536857,0.0123517587780952,0.0148038641510016,0.001667435973863,GPT-2 Word Level,0.012351758778095308,0.017825311942959
471,3,18,1,buzo,-0.1125802993774414,-0.0977572202682495,0.0148230791091918,0.0129144616137714,0.0014064070753593,GPT-2 Word Level,0.014823079109191908,0.017825311942959
472,4,18,1,buzo,-0.1202297732234001,-0.1080342158675193,0.0121955573558807,0.0077872386479631,0.0013613419001106,GPT-2 Word Level,0.012195557355880807,0.017825311942959
473,5,18,1,buzo,-0.126471996307373,-0.1124150529503822,0.0140569433569908,0.0058991063752786,0.0013951929845586,GPT-2 Word Level,0.014056943356990786,0.017825311942959
474,6,18,1,buzo,-0.1325252652168274,-0.1159423366189003,0.016582928597927,0.0051688835708464,0.0014896955743026,GPT-2 Word Level,0.016582928597927094,0.017825311942959
475,7,18,1,buzo,-0.1385063827037811,-0.0977797359228134,0.0407266467809677,0.0109092178407739,0.0018253756215414,GPT-2 Word Level,0.0407266467809677,0.017825311942959
476,8,18,1,buzo,-0.1538287997245788,-0.1037082001566886,0.0501205995678901,0.0199264658000716,0.0022408450419281,GPT-2 Word Level,0.050120599567890195,0.017825311942959
477,9,18,1,buzo,-0.1751058250665664,-0.1248958855867385,0.0502099394798278,0.0260760635781557,0.0027748053877244,GPT-2 Word Level,0.05020993947982791,0.017825311942959
478,10,18,1,buzo,-0.1728103309869766,-0.114769846200943,0.0580404847860336,0.0339735073106799,0.0033599451547234,GPT-2 Word Level,0.0580404847860336,0.017825311942959
479,11,18,1,buzo,-0.1628845334053039,-0.1086392700672149,0.0542452633380889,0.0333628622577228,0.0035948887577125,GPT-2 Word Level,0.054245263338089,0.017825311942959
